date,site,SWC,LE,H,G,Rn,EF,VPD_ec,ET,VPD,NDWI_s2,NDWI_anom,GWS_cm,group_le,group
2021-07-04,Tarazona,13.24895833333333,283.1932275438596,13.2882098245614,43.67218627334307,339.0297952659325,0.9588147348218986,1779.441157894737,0.4192675350877193,24.206705,0.102734474827498,-0.01043037300377389,-4.094214970937181,deep_access,true_drought
2021-07-05,Tarazona,13.20937499999999,281.879442,-13.91715036363636,56.66086822232509,332.6768364167802,1.0212432412657155,2533.439345454545,0.4268123877777778,26.757467,0.11383005716389771,0.0006652093326258157,-4.1829215967487325,deep_access,deep_access
2021-07-06,Tarazona,13.004166666666661,233.2100764912281,70.55680929824561,40.80601206387915,342.2383136613914,0.7736731440369059,1949.192631578947,0.3512029892857143,19.782999,0.11383005716389771,0.0006652093326258157,-4.271628222560285,deep_access,deep_access
2021-07-07,Tarazona,12.705208333333328,229.6815688235294,48.60655015686275,33.67925046147794,321.5653261923499,0.7978210416756849,1443.220470588235,0.3391470276470588,18.008776,0.1249256395002974,0.011760791669025508,-4.360334848371837,deep_access,deep_access
2021-07-08,Tarazona,12.63333333333333,201.923396,50.55017907272727,49.97050939060608,334.9656551632511,0.7085152115576189,1967.704672727273,0.2990504272727273,17.517624,0.1131648478312719,0.0,-4.449041474183388,deep_access,compound_dry
2021-07-09,Tarazona,12.58229166666667,176.8385216666667,76.935985,43.94085525046297,326.108092328719,0.6267152894778583,1745.942844,0.2617376942592592,16.109331,0.1014040561622464,-0.011760791669025494,-4.537748099994939,surface_dependent,compound_dry
2021-07-10,Tarazona,12.52395833333333,257.6818890909091,-2.558598269090909,54.27387869348485,340.9161817916099,0.8989667132373618,2542.120981818182,0.3827598109090909,26.512476,0.10971295041122026,-0.0034518974200516417,-4.626454725806491,deep_access,true_drought
2021-07-11,Tarazona,12.557291666666659,255.2764826923077,-52.90343938461538,43.45287822238247,295.0418256161997,1.0146569844847688,1889.224153846154,0.38904407,29.3175,0.10971295041122026,-0.0034518974200516417,-4.715161351618043,deep_access,true_drought
2021-07-12,Tarazona,12.43229166666666,303.2736946428572,28.72814339285714,30.84386456334326,327.7482053082102,1.0214525455640393,2286.799464285714,0.4489442339285714,30.01787,0.1180218446601941,0.004856996828922197,-4.8038679774295945,deep_access,deep_access
2021-07-13,Tarazona,11.99583333333333,225.0471154716981,88.18251471698113,37.51569504004191,329.1629249074527,0.7716415327312022,1749.749886792453,0.3320292811320755,18.598206,0.11650397262072125,0.003339124789449352,-4.892574603241146,deep_access,deep_access
2021-07-14,Tarazona,11.88854166666667,199.3512187037037,85.69249703703704,43.8824385492977,330.2950870106497,0.696027985407229,1589.527907407407,0.2930380786792453,18.480766,0.1149861005812484,0.0018212527499765069,-4.981281229052698,deep_access,deep_access
