date,LE_Wm2,H_Wm2,G_Wm2,Rn_Wm2,Ta_30min_mean,VPD_30min_mean_kPa,SWC_30min_mean,n_LE_ok,n_H_ok,n_total,EBR,qc_frac
2018-12-08,,,,7.440685541666666,8.710947145833334,0.7780397125,18.557973333333333,19,24,48,,0.3958333333333333
2018-12-09,,,,22.004608750000003,10.438131666666667,1.0002069125,18.434982291666667,14,15,48,,0.2916666666666667
2018-12-10,,,,19.202952854166664,7.047902676875,0.8987134750000001,17.773496666666666,9,9,48,,0.1875
2018-12-11,,,,14.855683645833333,7.497442395833333,0.8574555187499999,17.467388333333332,15,17,48,,0.3125
2018-12-12,,,,23.599882624999996,7.050403500000001,0.6514255608695652,17.5167525,15,20,48,,0.3125
2018-12-13,,,,11.379839062499999,7.054823208333333,-0.0015177814814814712,21.785652916666667,5,4,48,,0.10416666666666667
2018-12-14,,,,12.288970358333332,4.910836020833334,0.6438814895833332,23.888323749999998,15,16,48,,0.3125
2018-12-15,,,,22.27320875,6.562821125,0.6579637333333334,22.547978333333333,16,19,48,,0.3333333333333333
2018-12-16,,,,30.49734054166667,7.4410884374999995,0.6763570630434783,22.261403125,8,9,48,,0.16666666666666666
2018-12-17,,,,17.470115133333334,5.513896374791667,0.6415928895833333,21.58997875,18,18,48,,0.375
2018-12-18,,,,13.983295720833333,5.4159034791666665,0.6161094110256411,21.177758541666666,14,18,48,,0.2916666666666667
2018-12-19,,,,16.157145133333334,8.078616041666667,0.6942696,21.15843729166667,16,19,48,,0.3333333333333333
2018-12-20,,,,17.494366501875,5.207851645833333,0.5544728520833334,20.74635041666667,15,19,48,,0.3125
2018-12-21,,,,6.659229395833333,3.024647248125,0.5869214853658538,20.38105416666667,7,14,48,,0.14583333333333334
2018-12-22,,,,27.220039933333336,4.308966770833334,0.4104669019354839,20.662065208333335,4,5,48,,0.08333333333333333
2018-12-23,,,,40.505054625,2.7650250708333335,0.9109224136363636,20.810386458333333,5,5,48,,0.10416666666666667
2018-12-24,,,,36.15947833333333,4.6921717845833335,0.6788419341463415,20.464175625,6,7,48,,0.125
2018-12-25,,,,10.3734886275,5.644431273125,0.7344192770833333,20.150751875,11,13,48,,0.22916666666666666
2018-12-26,,,,16.273848958333332,6.8546639375,0.6651216541666667,20.045625416666667,22,26,48,,0.4583333333333333
2018-12-27,,,,18.629611937499998,4.145160295833334,0.5847403395833333,19.607737916666668,7,7,48,,0.14583333333333334
2018-12-28,,,,19.240536583333334,1.1468110177083333,0.4627649260869566,19.20899125,7,7,48,,0.14583333333333334
2018-12-29,,,,14.834198412500001,4.7002413125,0.5655479395833333,19.461429791666667,5,7,48,,0.10416666666666667
2018-12-30,,,,18.900597708333336,2.1296814020833335,1.1782087046511627,19.014658125,10,10,48,,0.20833333333333334
2018-12-31,,,,18.143296604166665,3.571143500625,0.77638746875,18.43379416666667,5,6,48,,0.10416666666666667
2019-01-01,,,,21.101633520833335,4.099335352083333,0.8194880791666668,18.099977916666667,9,9,48,,0.1875
2019-01-02,,,,21.382806666666667,3.8589181479166665,0.7473904958333333,17.831440833333335,10,10,48,,0.20833333333333334
2019-01-03,,,,18.946037770833332,2.6318529145833334,0.6069255250000001,17.319708125000002,12,12,48,,0.25
2019-01-04,,,,40.360705875,2.20828943125,0.7031234185714286,17.723066666666668,9,10,48,,0.1875
2019-01-05,,,,18.158418958333332,2.9984543604166665,0.7960993479166667,16.838653333333333,15,15,48,,0.3125
2019-01-06,,,,16.798774375,4.6055957633333335,0.864111475,17.25817041666667,23,23,48,,0.4791666666666667
2019-01-07,,,,24.413490291666665,2.04942494375,0.7411341234042552,16.430510833333333,9,9,48,,0.1875
2019-01-08,,,,22.914557083333335,2.493336541666667,0.7579209395833334,15.991733125000001,13,13,48,,0.2708333333333333
2019-01-09,16.824410423076923,-10.329469724137931,0.7479271812499997,15.988843750000001,6.434722874999999,0.9020776375,16.773959166666668,26,29,48,0.4529951004236308,0.5416666666666666
2019-01-10,,,,14.601035833333333,1.52266574,0.8292770263157895,16.246950208333335,23,25,48,,0.4791666666666667
2019-01-11,,,,18.177521875,-0.845237470625,359.552607222,14.460010833333333,1,4,48,,0.020833333333333332
2019-01-12,,,,27.088404458333333,0.9039953647916666,574.2262724878788,14.342192500000001,14,14,48,,0.2916666666666667
2019-01-13,,,,17.70015025,5.652794322916667,0.8537989604166667,15.492782708333335,22,31,48,,0.4583333333333333
2019-01-14,,,,21.364169875,8.833446562499999,1.0487621458333334,15.76115375,18,19,48,,0.375
2019-01-15,,,,23.346553895833335,5.2089646145833335,0.80298090625,15.251179583333332,13,15,48,,0.2708333333333333
2019-01-16,,,,27.83756807083333,3.85696736875,0.6703009824999999,15.115665,15,22,48,,0.3125
2019-01-17,,,,25.385978291666664,3.8344374770833336,0.682854623255814,15.085133333333333,18,20,48,,0.375
2019-01-18,,,,23.34443657916667,2.782629128125,0.7000731444444445,14.914356458333332,13,15,48,,0.2708333333333333
2019-01-19,16.251847233333333,22.29216332142857,1.803266835416667,33.43797100416667,4.394765933541667,0.7064576333333334,14.879498750000002,24,28,48,1.2066305513917377,0.5
2019-01-20,,,,12.9822981875,6.417254875,0.5849173882352942,18.155736041666668,11,12,48,,0.22916666666666666
2019-01-21,20.477757075757573,12.448828285714287,-10.740751572916666,22.552484588125,3.0580366302499997,0.6279114541666666,18.312185,33,35,48,0.9837423323298548,0.6875
2019-01-22,,,,24.60142270833333,2.9378645035416664,0.6787816871794872,17.524260833333333,18,17,48,,0.375
2019-01-23,,,,-39.036015750000004,4.2882019499999995,0.48520914500000006,18.474507,2,4,48,,0.041666666666666664
2019-01-24,,,,,,,,0,0,48,,0.0
2019-01-25,,,,,,,,0,0,48,,0.0
2019-01-26,,,,,,,,0,0,48,,0.0
2019-01-27,,,,,,,,0,0,48,,0.0
2019-01-28,,,,,,,,0,0,48,,0.0
2019-01-29,,,,,,,,0,0,48,,0.0
2019-01-30,,,,,,,,0,0,48,,0.0
2019-01-31,,,,,,,,0,0,48,,0.0
2019-02-01,,,,,,,,0,0,48,,0.0
2019-02-02,,,,,,,,0,0,48,,0.0
2019-02-03,,,,,,,,0,0,48,,0.0
2019-02-04,,,,,,,,0,0,48,,0.0
2019-02-05,,,,,,,,0,0,48,,0.0
2019-02-06,,,,,,,,0,0,48,,0.0
2019-02-07,,,,,,,,0,0,48,,0.0
2019-02-08,,,,,,,,0,0,48,,0.0
2019-02-09,,,,,,,,0,0,48,,0.0
2019-02-10,,,,,,,,0,0,48,,0.0
2019-02-11,,,,,,,,0,0,48,,0.0
2019-02-12,,,,,,,,0,0,48,,0.0
2019-02-13,,,,,,,,0,0,48,,0.0
2019-02-14,,,,,,,,0,0,48,,0.0
2019-02-15,,,,,,,,0,0,48,,0.0
2019-02-16,,,,,,,,0,0,48,,0.0
2019-02-17,,,,,,,,0,0,48,,0.0
2019-02-18,,,,,,,,0,0,48,,0.0
2019-02-19,,,,,,,,0,0,48,,0.0
2019-02-20,,,,,,,,0,0,48,,0.0
2019-02-21,,,,,,,,0,0,48,,0.0
2019-02-22,,,,,,,,0,0,48,,0.0
2019-02-23,,,,,,,,0,0,48,,0.0
2019-02-24,,,,,,,,0,0,48,,0.0
2019-02-25,,,,,,,,0,0,48,,0.0
2019-02-26,,,,,,,,0,0,48,,0.0
2019-02-27,,,,126.82763954545455,13.819034863636364,1.686769968181818,13.456249545454545,5,5,48,,0.10416666666666667
2019-02-28,,,,76.44213597916666,11.606293729166666,1.4226288791666666,12.784447916666666,20,19,48,,0.4166666666666667
2019-03-01,,,,78.17278041666667,11.129726625000002,1.3300820770833333,12.819482916666667,15,15,48,,0.3125
2019-03-02,33.98490097142857,27.83849382352941,3.2918741458333334,75.63672860416666,12.940364354166666,1.3895275458333332,12.849369583333333,35,34,48,0.8608948343279388,0.7291666666666666
2019-03-03,,,,81.22320802083333,13.078915875,1.5277438666666667,12.591420833333332,9,8,48,,0.1875
2019-03-04,30.104497729166667,23.78138583333333,2.584081458333333,64.42209670833334,13.005734250000001,1.3056919791666668,12.539385625,24,24,48,0.8765620479025582,0.5
2019-03-05,,,,51.92586283333333,10.769021395833333,0.8368114904761905,13.605081875000002,6,7,48,,0.125
2019-03-06,,,,49.74650760416667,10.542148333333333,0.9054241113636363,14.2418475,20,20,48,,0.4166666666666667
2019-03-07,,,,83.70724300166667,7.146618958333334,0.8550524062500001,14.105993958333334,21,20,48,,0.4375
