date,site,ET_mm,n_obs,qflag_mean
2023-01-01,Oran,1.08485,48,1540.5
2023-01-01,TzM,0.8952500000000001,48,1510.2708333333333
2023-01-02,Oran,0.6879500000000001,48,1570.0
2023-01-02,TzM,0.4404,48,1525.6458333333333
2023-01-03,Oran,0.35345000000000004,48,1658.5
2023-01-03,TzM,0.4732,48,1747.0833333333333
2023-01-04,Oran,0.39830000000000004,48,1805.6666666666667
2023-01-04,TzM,0.4456,48,1864.9166666666667
2023-01-05,Oran,0.6555,48,1983.0
2023-01-05,TzM,0.5673,48,1879.8958333333333
2023-01-06,Oran,0.7351500000000001,48,1983.0
2023-01-06,TzM,0.5569000000000001,48,1983.0
2023-01-07,Oran,0.5869500000000001,48,1761.7708333333333
2023-01-07,TzM,0.42345000000000005,48,1658.6458333333333
2023-01-08,Oran,0.5187,48,1584.75
2023-01-08,TzM,0.32835000000000003,48,1643.75
2023-01-09,Oran,0.4696,48,1894.5
2023-01-09,TzM,0.56265,48,1864.9791666666667
2023-01-10,Oran,0.9359000000000001,48,1923.9583333333333
2023-01-10,TzM,0.4511,48,1820.9375
2023-01-11,Oran,0.3906,48,1599.25
2023-01-11,TzM,0.21050000000000002,48,1599.0416666666667
2023-01-12,Oran,0.69655,48,1835.2708333333333
2023-01-12,TzM,0.55215,48,1835.1666666666667
2023-01-13,Oran,0.7058500000000001,48,1835.1875
2023-01-13,TzM,0.41165,48,1717.25
2023-01-14,Oran,1.01485,48,1731.9583333333333
2023-01-14,TzM,0.5689000000000001,48,1613.875
2023-01-15,Oran,0.63865,48,1643.25
2023-01-15,TzM,0.2406,48,1628.7916666666667
2023-01-16,Oran,0.4472,48,1702.6041666666667
2023-01-16,TzM,0.42600000000000005,48,1672.75
2023-01-17,Oran,0.44935,48,1835.25
2023-01-17,TzM,0.4148,48,1805.7708333333333
2023-01-18,Oran,0.30695,48,1614.5208333333333
2023-01-18,TzM,0.4963,48,1702.9375
2023-01-19,Oran,0.58845,48,1968.2291666666667
2023-01-19,TzM,0.5693,48,1835.4583333333333
2023-01-20,Oran,0.47635000000000005,48,1790.7708333333333
