date,site,ET_mm,n_obs,qflag_mean
2021-02-24,Oran,0.9133000000000001,48,1924.0416666666667
2021-02-24,TzM,0.9038,48,1776.2708333333333
2021-02-25,Oran,0.81125,48,1584.0416666666667
2021-02-25,TzM,1.0076,48,1613.9791666666667
2021-02-26,Oran,1.1646,48,1643.125
2021-02-26,TzM,1.0743500000000001,48,1717.0416666666667
2021-02-27,Oran,1.4856500000000001,48,1805.6458333333333
2021-02-27,TzM,1.057,48,1746.6875
2021-02-28,Oran,0.45545,48,1525.4375
2021-02-28,TzM,0.6000500000000001,48,1746.8333333333333
2021-03-01,Oran,0.24375000000000002,48,1496.25
2021-03-01,TzM,0.2651,48,1511.0
2021-03-02,Oran,0.37955,48,1540.5
2021-03-02,TzM,0.37420000000000003,48,1584.75
2021-03-03,Oran,0.8845500000000001,48,1628.9583333333333
2021-03-03,TzM,0.69745,48,1688.0
2021-03-04,Oran,1.3346,47,1892.3617021276596
2021-03-04,TzM,1.092,47,1862.2978723404256
2021-03-05,Oran,0.7411500000000001,36,1628.3333333333333
2021-03-05,TzM,0.7411500000000001,36,1707.2222222222222
2021-03-06,Oran,0.7177,48,1540.5
2021-03-06,TzM,0.5669000000000001,48,1599.5
2021-03-07,Oran,0.4393,48,1496.25
2021-03-07,TzM,0.36660000000000004,48,1525.75
2021-03-08,Oran,1.17385,48,1554.9166666666667
2021-03-08,TzM,0.9814,47,1545.3958333333333
2021-03-09,Oran,1.0309,48,1629.1041666666667
2021-03-09,TzM,1.31305,48,1643.8333333333333
2021-03-10,Oran,2.1119000000000003,48,1953.4166666666667
2021-03-10,TzM,1.91005,48,1983.0
2021-03-11,Oran,2.2884,48,1983.0
2021-03-11,TzM,1.7678500000000001,48,1968.25
2021-03-12,Oran,1.4195000000000002,48,1924.0
2021-03-12,TzM,1.0,48,1835.2083333333333
2021-03-13,Oran,2.24195,48,1953.5208333333333
2021-03-13,TzM,1.8070000000000002,48,1894.5208333333333
2021-03-14,Oran,2.04135,48,1983.0
2021-03-14,TzM,1.66635,48,1983.0
2021-03-15,Oran,2.18335,48,1968.2083333333333
2021-03-15,TzM,1.7421,48,1983.0
2021-03-16,Oran,2.0421,48,1983.0
2021-03-16,TzM,1.6650500000000001,48,1983.0
2021-03-17,Oran,2.25985,48,1983.0
2021-03-17,TzM,1.77515,48,1983.0
2021-03-18,Oran,0.9078,47,1787.0
2021-03-18,TzM,1.00735,47,1756.595744680851
2021-03-19,Oran,0.80735,48,1525.25
2021-03-19,TzM,0.64425,48,1687.7708333333333
2021-03-20,Oran,1.0186,48,1805.9166666666667
2021-03-20,TzM,1.29725,48,1776.2291666666667
2021-03-21,Oran,1.9236,48,1938.6666666666667
2021-03-21,TzM,1.6242,48,1968.2083333333333
2021-03-22,Oran,2.06435,48,1850.0416666666667
2021-03-22,TzM,1.71265,48,1879.7708333333333
2021-03-23,Oran,2.5896500000000002,48,1983.0
2021-03-23,TzM,1.65345,48,1983.0
2021-03-24,Oran,2.5915500000000002,48,1983.0
2021-03-24,TzM,1.7271,48,1983.0
2021-03-25,Oran,2.5671,48,1865.0
2021-03-25,TzM,1.9809500000000002,48,1894.5
2021-03-26,Oran,2.47215,48,1673.25
2021-03-26,TzM,1.7931000000000001,48,1791.125
2021-03-27,Oran,1.80465,48,1673.2083333333333
2021-03-27,TzM,1.0101,48,1790.9583333333333
2021-03-28,Oran,1.6579000000000002,47,1741.9787234042553
2021-03-28,TzM,1.28145,47,1757.1702127659576
2021-03-29,Oran,1.3728500000000001,48,1628.5416666666667
2021-03-29,TzM,0.8778,48,1746.8333333333333
2021-03-30,Oran,1.45665,48,1923.9583333333333
2021-03-30,TzM,1.0483,48,1983.0
2021-03-31,Oran,1.7789000000000001,48,1835.4583333333333
2021-03-31,TzM,1.3856,48,1865.0
2021-04-01,Oran,1.7313,43,1703.093023255814
2021-04-01,TzM,1.21605,43,1752.4883720930231
2021-04-02,Oran,1.93475,48,1879.75
2021-04-02,TzM,1.22185,48,1791.25
2021-04-03,Oran,0.7433500000000001,48,1879.75
2021-04-03,TzM,0.918,48,1761.75
2021-04-04,Oran,1.7644000000000002,48,1850.25
2021-04-04,TzM,1.36105,48,1776.5
2021-04-05,Oran,2.2891000000000004,48,1806.0
2021-04-05,TzM,1.937,48,1865.0
2021-04-06,Oran,2.436,48,1938.75
2021-04-06,TzM,2.0637,48,1924.0
2021-04-07,Oran,1.0896000000000001,48,1643.7083333333333
2021-04-07,TzM,1.1609,48,1687.9166666666667
2021-04-08,Oran,0.7535000000000001,48,1629.0
2021-04-08,TzM,1.08875,48,1629.0
2021-04-09,Oran,1.07485,48,1629.0
2021-04-09,TzM,0.74975,48,1599.5
2021-04-10,Oran,1.1748,48,1614.25
2021-04-10,TzM,0.8015500000000001,48,1629.0
2021-04-11,Oran,1.4437,48,1761.75
2021-04-11,TzM,1.3434,48,1747.0
2021-04-12,Oran,2.0516,48,1746.875
2021-04-12,TzM,2.70285,48,1776.6041666666667
2021-04-13,Oran,1.65265,48,1629.0
2021-04-13,TzM,1.6999,48,1643.75
2021-04-14,Oran,1.13845,48,1614.25
2021-04-14,TzM,1.41645,48,1584.75
2021-04-15,Oran,0.28525,48,1481.2916666666667
2021-04-15,TzM,0.32495,48,1496.25
2021-04-16,Oran,1.824,48,1790.7916666666667
2021-04-16,TzM,1.20715,48,1879.7083333333333
2021-04-17,Oran,2.09055,48,1761.375
2021-04-17,TzM,2.1926,48,1938.625
2021-04-18,Oran,2.1036,48,1864.875
2021-04-18,TzM,2.0982,48,1864.9166666666667
2021-04-19,Oran,2.46545,48,1658.1666666666667
2021-04-19,TzM,2.1470000000000002,48,1717.4791666666667
2021-04-20,Oran,1.4414500000000001,48,1673.25
2021-04-20,TzM,1.5057,48,1673.25
2021-04-21,Oran,1.2939,48,1629.0
2021-04-21,TzM,1.1207500000000001,48,1570.0
2021-04-22,Oran,1.1104,48,1643.75
2021-04-22,TzM,0.95565,48,1688.0
2021-04-23,Oran,1.0775000000000001,48,1629.0
2021-04-23,TzM,1.5638,48,1702.75
2021-04-24,Oran,0.589,47,1591.340425531915
2021-04-24,TzM,0.7458,47,1621.468085106383
2021-04-25,Oran,1.2492,48,1643.75
2021-04-25,TzM,1.49065,48,1584.75
2021-04-26,Oran,1.9066,48,1584.75
2021-04-26,TzM,2.2425,48,1584.75
2021-04-27,Oran,1.35405,46,1705.9565217391305
2021-04-27,TzM,1.77275,46,1721.3478260869565
2021-04-28,Oran,1.94585,48,1850.25
2021-04-28,TzM,2.00565,48,1820.75
2021-04-29,Oran,2.2739000000000003,48,1835.5
2021-04-29,TzM,2.0637,48,1776.5
2021-04-30,Oran,1.9725000000000001,48,1658.4583333333333
2021-04-30,TzM,2.4337500000000003,48,1791.25
2021-05-01,Oran,2.71855,48,1702.75
2021-05-01,TzM,3.1114,48,1702.75
2021-05-02,Oran,2.7960000000000003,48,1761.75
2021-05-02,TzM,3.13835,48,1746.6666666666667
2021-05-03,Oran,1.1988,48,1599.5
2021-05-03,TzM,1.58335,48,1629.0
2021-05-04,Oran,3.1347,48,1820.75
2021-05-04,TzM,3.08625,48,1835.5
2021-05-05,Oran,3.4416,48,1983.0
2021-05-05,TzM,3.3012,48,1953.5
2021-05-06,Oran,3.6765000000000003,48,1983.0
2021-05-06,TzM,3.26445,48,1983.0
2021-05-07,Oran,3.5997500000000002,47,1983.0
2021-05-07,TzM,3.2643500000000003,47,1983.0
2021-05-08,Oran,2.77355,48,1850.25
2021-05-08,TzM,3.01215,48,1820.75
2021-05-09,Oran,1.9353,48,1643.75
2021-05-09,TzM,1.59805,48,1643.75
2021-05-10,Oran,1.1036000000000001,47,1681.723404255319
2021-05-10,TzM,1.59295,47,1726.9148936170213
2021-05-11,Oran,1.88755,48,1909.25
2021-05-11,TzM,2.01355,48,1909.25
2021-05-12,Oran,1.863,47,1877.5531914893618
2021-05-12,TzM,1.3897000000000002,47,1817.2978723404256
2021-05-13,Oran,2.0879000000000003,46,1875.2608695652175
2021-05-13,TzM,1.9265500000000002,46,1798.304347826087
2021-05-14,Oran,2.06835,48,1791.25
2021-05-14,TzM,2.1255,48,1806.0
2021-05-15,Oran,2.83625,47,1817.2978723404256
2021-05-15,TzM,2.5358,47,1741.9787234042553
