date,site,ET_mm_per_day,LE_Wm2
2018-01-01,Oran,0.6385000000000001,18.107860000000002
2018-01-02,Oran,0.5298,15.025128
2018-01-03,Oran,0.29635,8.404486
2018-01-04,Oran,0.42255,11.983517999999998
2018-01-05,Oran,0.4982,14.128951999999998
2018-01-06,Oran,0.13075,3.70807
2018-01-07,Oran,0.5944,16.857184
2018-01-08,Oran,0.61145,17.340722
2018-01-09,Oran,0.43405,12.309657999999999
2018-01-10,Oran,0.3118,8.842648
2018-01-11,Oran,0.45355,12.862678
2018-01-12,Oran,0.61345,17.397442
2018-01-13,Oran,0.4477,12.696772
2018-01-14,Oran,0.37585,10.659106
2018-01-15,Oran,0.5688500000000001,16.132586000000003
2018-01-16,Oran,0.6516500000000001,18.480794000000003
2018-01-17,Oran,0.5866,16.635976
2018-01-18,Oran,0.5920000000000001,16.78912
2018-01-19,Oran,0.63565,18.027034
2018-01-20,Oran,0.64735,18.358846
2018-01-21,Oran,0.5937,16.837332
2018-01-22,Oran,0.5702,16.170872
2018-01-23,Oran,0.5377000000000001,15.249172000000002
2018-01-24,Oran,0.63195,17.922102
2018-01-25,Oran,0.46005,13.047018
2018-01-26,Oran,0.31175,8.841230000000001
2018-01-27,Oran,0.5766,16.352376
2018-01-28,Oran,0.2136,6.057696
2018-01-29,Oran,0.66815,18.948734
2018-01-30,Oran,0.7071500000000001,20.054774000000002
2018-01-31,Oran,0.79725,22.61001
2018-02-01,Oran,0.5637,15.986531999999999
2018-02-02,Oran,0.7269,20.614884
2018-02-03,Oran,0.97585,27.675106
2018-02-04,Oran,0.45785,12.984625999999999
2018-02-05,Oran,0.15325,4.34617
2018-02-06,Oran,0.22385,6.348386
2018-02-07,Oran,0.88895,25.210622
2018-02-08,Oran,0.8876000000000001,25.172336
2018-02-09,Oran,0.93075,26.396069999999998
2018-02-10,Oran,0.77415,21.954894
2018-02-11,Oran,1.13675,32.238229999999994
2018-02-12,Oran,0.4012,11.378032
2018-02-13,Oran,1.1811,33.495996
2018-02-14,Oran,0.8686,24.633496
2018-02-15,Oran,1.2219,34.653084
2018-02-16,Oran,1.1766,33.368376000000005
2018-02-17,Oran,1.0519,29.831884000000002
2018-02-18,Oran,0.6917,19.616612
2018-02-19,Oran,1.3646,38.700056000000004
2018-02-20,Oran,1.12115,31.795814000000004
2018-02-21,Oran,1.04695,29.691502
2018-02-22,Oran,1.03235,29.277446
2018-02-23,Oran,1.15025,32.62109
2018-02-24,Oran,1.0822,30.691192
2018-02-25,Oran,1.1584,32.852224
2018-02-26,Oran,1.3438,38.110168
2018-02-27,Oran,0.10295,2.9196619999999998
2018-02-28,Oran,0.6389,18.119204
2018-03-01,Oran,0.7104,20.146944
2018-03-02,Oran,0.36735,10.418046
2018-03-03,Oran,1.13405,32.161658
2018-03-04,Oran,0.88815,25.187934
2018-03-05,Oran,0.86445,24.515802
2018-03-06,Oran,1.02055,28.942798
2018-03-07,Oran,1.6605500000000002,47.093198
2018-03-08,Oran,0.99945,28.344402
2018-03-09,Oran,1.9231,54.539116
2018-03-10,Oran,1.2541,35.566276
2018-03-11,Oran,0.9872,27.996992
2018-03-12,Oran,1.5229,43.189443999999995
2018-03-13,Oran,1.55055,43.973598
2018-03-14,Oran,0.8679,24.613644
2018-03-15,Oran,1.0836,30.730895999999998
2018-03-16,Oran,1.22845,34.838842
2018-03-17,Oran,0.7262500000000001,20.59645
2018-03-18,Oran,1.128,31.990079999999995
2018-03-19,Oran,0.9328,26.454207999999998
2018-03-20,Oran,0.7999,22.685164
2018-03-21,Oran,1.7029,48.294244
2018-03-22,Oran,1.58675,45.00023
2018-03-23,Oran,1.32,37.4352
2018-03-24,Oran,0.84785,24.045026
2018-03-25,Oran,0.98605,27.964378
2018-03-26,Oran,1.3686,38.813496
2018-03-27,Oran,2.18105,61.854578
2018-03-28,Oran,2.26525,64.24249
2018-03-29,Oran,1.89395,53.712422
2018-03-30,Oran,0.6434000000000001,18.246824000000004
2018-03-31,Oran,1.3572,38.490192
2018-04-01,Oran,2.0464,58.035904
2018-04-02,Oran,1.5617500000000002,44.291230000000006
2018-04-03,Oran,1.7593,49.893748
2018-04-04,Oran,0.9277,26.309572
2018-04-05,Oran,1.95055,55.317598
2018-04-06,Oran,1.21955,34.586437999999994
2018-04-07,Oran,0.3957,11.222052
2018-04-08,Oran,1.6386500000000002,46.472114000000005
2018-04-09,Oran,1.9248,54.587328
2018-04-10,Oran,0.48355,13.713477999999999
2018-04-11,Oran,0.79445,22.530602
2018-04-12,Oran,1.65005,46.795418
2018-04-13,Oran,2.1077,59.774372
2018-04-14,Oran,2.8404000000000003,80.55374400000001
2018-04-15,Oran,2.59025,73.45949
2018-04-16,Oran,2.0483,58.08978799999999
2018-04-17,Oran,3.1265500000000004,88.668958
2018-04-18,Oran,3.0719000000000003,87.119084
2018-04-19,Oran,2.33985,66.358146
2018-04-20,Oran,1.2495,35.43582
2018-04-21,Oran,1.6375000000000002,46.4395
2018-04-22,Oran,1.8064,51.229504
2018-04-23,Oran,2.03795,57.796262
2018-04-24,Oran,1.91335,54.262606000000005
2018-04-25,Oran,1.2868,36.493648
2018-04-26,Oran,1.69745,48.13968199999999
2018-04-27,Oran,1.45785,41.344626000000005
2018-04-28,Oran,1.149,32.58564
2018-04-29,Oran,0.8036000000000001,22.790096000000002
2018-04-30,Oran,0.65485,18.571546
2018-05-01,Oran,1.46455,41.534638
2018-05-02,Oran,1.39555,39.577798
2018-05-03,Oran,1.4391500000000002,40.814294000000004
2018-05-04,Oran,1.6953,48.078708
2018-05-05,Oran,1.3059500000000002,37.036742000000004
2018-05-06,Oran,1.5294500000000002,43.375202
2018-05-07,Oran,1.4099000000000002,39.984764000000006
2018-05-08,Oran,1.194,33.86184
2018-05-09,Oran,1.33395,37.830822
2018-05-10,Oran,0.9978,28.297608
2018-05-11,Oran,2.9733,84.322788
2018-05-12,Oran,2.59545,73.606962
2018-05-13,Oran,2.1174,60.049464
2018-05-14,Oran,1.64485,46.647946
2018-05-15,Oran,1.77035,50.207126
2018-05-16,Oran,1.4071,39.905356
2018-05-17,Oran,1.16845,33.137242
2018-05-18,Oran,0.99935,28.341565999999997
2018-05-19,Oran,1.02095,28.954142
2018-05-20,Oran,0.91665,25.996194
2018-05-21,Oran,0.8047500000000001,22.82271
2018-05-22,Oran,0.92105,26.120978
2018-05-23,Oran,0.81045,22.984362
2018-05-24,Oran,0.6356,18.025616
2018-05-25,Oran,0.55635,15.778086
2018-05-26,Oran,1.2802,36.306472
2018-05-27,Oran,0.5056,14.338816000000001
2018-05-28,Oran,2.52325,71.55937
2018-05-29,Oran,1.5082000000000002,42.772552000000005
2018-05-30,Oran,2.5605,72.61578
2018-05-31,Oran,3.3467,94.91241199999999
2018-06-01,Oran,2.91025,82.53469
2018-06-02,Oran,0.994,28.18984
2018-06-03,Oran,3.32295,94.238862
2018-06-04,Oran,3.61545,102.534162
2018-06-05,Oran,2.6261,74.476196
2018-06-06,Oran,1.30935,37.133166
2018-06-07,Oran,3.4515,97.88453999999999
2018-06-08,Oran,2.66765,75.654554
2018-06-09,Oran,2.1753500000000003,61.69292600000001
2018-06-10,Oran,3.4189000000000003,96.96000400000001
2018-06-11,Oran,3.1233500000000003,88.57820600000001
2018-06-12,Oran,4.03885,114.541786
2018-06-13,Oran,3.61115,102.41221399999999
2018-06-14,Oran,3.51195,99.598902
2018-06-15,Oran,3.5414000000000003,100.434104
2018-06-16,Oran,2.89245,82.029882
2018-06-17,Oran,3.1079000000000003,88.140044
2018-06-18,Oran,2.8286,80.219096
2018-06-19,Oran,2.2828500000000003,64.74162600000001
2018-06-20,Oran,2.19125,62.14385
2018-06-21,Oran,2.0383,57.806188
2018-06-22,Oran,1.98525,56.30169
2018-06-23,Oran,1.68285,47.725626
2018-06-24,Oran,1.52655,43.292958
2018-06-25,Oran,1.19385,33.857586000000005
2018-06-26,Oran,1.126,31.933359999999997
2018-06-27,Oran,1.26825,35.96757
2018-06-28,Oran,1.0444,29.619184
2018-06-29,Oran,0.7833,22.214388
2018-06-30,Oran,0.8069500000000001,22.885102
2018-07-01,Oran,0.66505,18.860818000000002
2018-07-02,Oran,0.5356000000000001,15.189616000000003
2018-07-03,Oran,0.42695,12.108302
2018-07-04,Oran,0.3548,10.062128
2018-07-05,Oran,0.32615,9.249614
2018-07-06,Oran,0.17305,4.907698
2018-07-07,Oran,0.1662,4.713431999999999
2018-07-08,Oran,0.21635,6.135686
2018-07-09,Oran,0.2606,7.390616
2018-07-10,Oran,0.239,6.77804
2018-07-11,Oran,0.1891,5.362876
2018-07-12,Oran,0.206,5.84216
2018-07-13,Oran,0.1706,4.838216
2018-07-14,Oran,0.2185,6.19666
2018-07-15,Oran,0.18495,5.245182
2018-07-16,Oran,0.1457,4.132052
2018-07-17,Oran,0.1692,4.798512
2018-07-18,Oran,0.2066,5.859176
2018-07-19,Oran,0.2184,6.193824
2018-07-20,Oran,0.1913,5.425268
2018-07-21,Oran,0.19925,5.65073
2018-07-22,Oran,0.17535,4.972926
2018-07-23,Oran,0.02135,0.605486
2018-07-24,Oran,0.02695,0.764302
2018-07-25,Oran,0.0279,0.7912440000000001
2018-07-26,Oran,0.0298,0.845128
2018-07-27,Oran,0.02815,0.798334
2018-07-28,Oran,0.0295,0.8366199999999999
2018-07-29,Oran,0.0278,0.7884079999999999
2018-07-30,Oran,0.0326,0.9245359999999999
2018-07-31,Oran,0.03075,0.87207
2018-08-01,Oran,0.027,0.76572
2018-08-02,Oran,0.0292,0.828112
2018-08-03,Oran,0.01585,0.44950599999999996
2018-08-04,Oran,0.0323,0.9160280000000001
2018-08-05,Oran,0.01465,0.415474
2018-08-06,Oran,0.01685,0.477866
2018-08-07,Oran,0.02515,0.7132539999999999
2018-08-08,Oran,0.11235,3.186246
2018-08-09,Oran,0.6526000000000001,18.507736
2018-08-10,Oran,0.2422,6.868792
2018-08-11,Oran,0.468,13.27248
2018-08-12,Oran,0.4936,13.998496
2018-08-13,Oran,0.9655,27.38158
2018-08-14,Oran,0.6431,18.238316
2018-08-15,Oran,0.14995,4.252582
2018-08-16,Oran,0.415,11.7694
2018-08-17,Oran,1.02725,29.13281
2018-08-18,Oran,1.37175,38.90283
2018-08-19,Oran,1.8942,53.719512
2018-08-20,Oran,2.09165,59.319193999999996
2018-08-21,Oran,1.4241,40.387476
2018-08-22,Oran,1.01325,28.73577
2018-08-23,Oran,0.7797000000000001,22.112292
2018-08-24,Oran,0.7982,22.636952
2018-08-25,Oran,0.4995,14.16582
2018-08-26,Oran,0.3576,10.141535999999999
2018-08-27,Oran,0.3263,9.253867999999999
2018-08-28,Oran,0.14045,3.9831619999999996
2018-08-29,Oran,0.59435,16.855766000000003
2018-08-30,Oran,0.49305,13.982897999999999
2018-08-31,Oran,0.6293500000000001,17.848366000000002
2018-09-01,Oran,0.43485,12.332346
2018-09-02,Oran,0.3868,10.969648
2018-09-03,Oran,0.1636,4.639696
2018-09-04,Oran,1.57245,44.594682
2018-09-05,Oran,1.4016,39.749376
2018-09-06,Oran,0.8615,24.43214
2018-09-07,Oran,0.4169,11.823284
2018-09-08,Oran,0.1137,3.224532
2018-09-09,Oran,0.4845,13.740419999999999
2018-09-10,Oran,1.7467,49.536412
2018-09-11,Oran,0.7942,22.523512
2018-09-12,Oran,1.78275,50.55879
2018-09-13,Oran,2.7235,77.23846
2018-09-14,Oran,1.96125,55.62105
2018-09-15,Oran,0.5514,15.637704
2018-09-16,Oran,2.6532,75.244752
2018-09-17,Oran,1.4468,41.031248000000005
2018-09-18,Oran,2.03385,57.67998600000001
2018-09-19,Oran,2.3815500000000003,67.54075800000001
2018-09-20,Oran,2.5115000000000003,71.22614
2018-09-21,Oran,2.6226000000000003,74.376936
2018-09-22,Oran,2.28945,64.928802
2018-09-23,Oran,1.96185,55.638066
2018-09-24,Oran,1.64405,46.625258
2018-09-25,Oran,0.9053,25.674308
2018-09-26,Oran,0.4902,13.902072
2018-09-27,Oran,0.83775,23.758589999999998
2018-09-28,Oran,1.0788,30.594768
2018-09-29,Oran,1.07295,30.428862000000002
2018-09-30,Oran,1.0161,28.816596
2018-10-01,Oran,0.8214,23.294904
2018-10-02,Oran,0.7856500000000001,22.281034000000002
2018-10-03,Oran,0.6748000000000001,19.137328
2018-10-04,Oran,0.60455,17.145038
2018-10-05,Oran,0.5095500000000001,14.450838000000001
2018-10-06,Oran,0.55095,15.624942
2018-10-07,Oran,0.4745,13.456819999999999
2018-10-08,Oran,0.38885,11.027785999999999
2018-10-09,Oran,0.10435,2.9593659999999997
2018-10-10,Oran,0.5108,14.486288
2018-10-11,Oran,0.33365,9.462314
2018-10-12,Oran,0.5856,16.607616
2018-10-13,Oran,0.49345,13.994242
2018-10-14,Oran,0.19735,5.596846
2018-10-15,Oran,0.6166,17.486776
2018-10-16,Oran,0.66115,18.750214
2018-10-17,Oran,0.8026000000000001,22.761736000000003
2018-10-18,Oran,0.22895,6.493022
2018-10-19,Oran,0.4584,13.000224
2018-10-20,Oran,0.5447500000000001,15.449110000000001
2018-10-21,Oran,0.76165,21.600394
2018-10-22,Oran,1.13305,32.133297999999996
2018-10-23,Oran,1.04585,29.660306
2018-10-24,Oran,1.24825,35.40037
2018-10-25,Oran,1.2135,34.41486
2018-10-26,Oran,0.685,19.4266
2018-10-27,Oran,0.29175,8.27403
2018-10-28,Oran,0.64845,18.390041999999998
2018-10-29,Oran,0.4823,13.678028
2018-10-30,Oran,0.10925,3.09833
2018-10-31,Oran,0.3964,11.241904
2018-11-01,Oran,0.92145,26.132322
2018-11-02,Oran,0.57855,16.407678
2018-11-03,Oran,1.13925,32.30913
2018-11-04,Oran,1.1368,32.239648
2018-11-05,Oran,0.21,5.9556
2018-11-06,Oran,0.61005,17.301018
2018-11-07,Oran,0.71165,20.182394
2018-11-08,Oran,0.67035,19.011126
2018-11-09,Oran,0.70175,19.90163
2018-11-10,Oran,0.882,25.01352
2018-11-11,Oran,1.04435,29.617765999999996
2018-11-12,Oran,0.8522000000000001,24.168392
2018-11-13,Oran,0.40365,11.447514
2018-11-14,Oran,0.3465,9.82674
2018-11-15,Oran,0.23435,6.646166
2018-11-16,Oran,0.4007,11.363852
2018-11-17,Oran,0.50255,14.252318
2018-11-18,Oran,0.2227,6.315772
2018-11-19,Oran,0.2788,7.906768
2018-11-20,Oran,0.48115,13.645414
2018-11-21,Oran,0.57225,16.229010000000002
2018-11-22,Oran,0.4727,13.405772
2018-11-23,Oran,0.39425,11.18093
2018-11-24,Oran,0.88515,25.102854
2018-11-25,Oran,0.8184,23.209824
2018-11-26,Oran,0.6875000000000001,19.497500000000002
2018-11-27,Oran,0.96495,27.365982
2018-11-28,Oran,1.1419,32.384283999999994
2018-11-29,Oran,1.07325,30.43737
2018-11-30,Oran,0.6878500000000001,19.507426000000002
2018-12-01,Oran,0.8205,23.269379999999998
2018-12-02,Oran,0.8852500000000001,25.105690000000003
2018-12-03,Oran,0.94445,26.784602
2018-12-04,Oran,1.00475,28.49471
2018-12-05,Oran,1.0113,28.680468
2018-12-06,Oran,0.8681000000000001,24.619316
2018-12-07,Oran,0.75445,21.396202
2018-12-08,Oran,0.6998,19.846328
2018-12-09,Oran,0.8552000000000001,24.253472000000002
2018-12-10,Oran,0.8396,23.811056
2018-12-11,Oran,0.755,21.4118
2018-12-12,Oran,0.6162000000000001,17.475432
2018-12-13,Oran,0.18285,5.185626
2018-12-14,Oran,0.61105,17.329378
2018-12-15,Oran,0.7259,20.586524
2018-12-16,Oran,0.5457500000000001,15.477470000000002
2018-12-17,Oran,0.7210500000000001,20.448978
2018-12-18,Oran,0.6441,18.266676
2018-12-19,Oran,0.55745,15.809282
2018-12-20,Oran,0.4717,13.377412
2018-12-21,Oran,0.3836,10.878896
2018-12-22,Oran,0.35825,10.15997
2018-12-23,Oran,0.6717500000000001,19.05083
2018-12-24,Oran,0.7465,21.170740000000002
2018-12-25,Oran,0.60585,17.181905999999998
2018-12-26,Oran,0.63265,17.941954000000003
2018-12-27,Oran,0.6475000000000001,18.363100000000003
2018-12-28,Oran,0.4895,13.88222
2018-12-29,Oran,0.4148,11.763728
2018-12-30,Oran,0.6072000000000001,17.220192
2018-12-31,Oran,0.7675000000000001,21.7663
2019-01-01,Oran,0.7165,20.31994
2019-01-02,Oran,0.65595,18.602742
2019-01-03,Oran,0.48865,13.858113999999999
2019-01-04,Oran,0.5155500000000001,14.620998000000002
2019-01-05,Oran,0.562,15.938320000000001
2019-01-06,Oran,0.69525,19.717290000000002
2019-01-07,Oran,0.62185,17.635666
2019-01-08,Oran,0.5366500000000001,15.219394000000001
2019-01-09,Oran,0.55425,15.71853
2019-01-10,Oran,0.4661,13.218596
2019-01-11,Oran,0.4475,12.6911
2019-01-12,Oran,0.46435,13.168966
2019-01-13,Oran,0.40215,11.404974
2019-01-14,Oran,0.5253,14.897508
2019-01-15,Oran,0.5563,15.776668
2019-01-16,Oran,0.4459,12.645724
2019-01-17,Oran,0.2515,7.13254
2019-01-18,Oran,0.37925,10.755529999999998
2019-01-19,Oran,0.35,9.925999999999998
2019-01-20,Oran,0.15845,4.493642
2019-01-21,Oran,0.4219,11.965084
2019-01-22,Oran,0.25105,7.119778
2019-01-23,Oran,0.279,7.91244
2019-01-24,Oran,0.2781,7.886916
2019-01-25,Oran,0.483,13.69788
2019-01-26,Oran,0.6185,17.540660000000003
2019-01-27,Oran,0.34195,9.697702
2019-01-28,Oran,0.3896,11.049056
2019-01-29,Oran,0.2401,6.809236
2019-01-30,Oran,0.27915,7.916694
2019-01-31,Oran,0.2591,7.348076
2019-02-01,Oran,0.33645,9.541722
2019-02-02,Oran,0.52695,14.944302
2019-02-03,Oran,0.6042000000000001,17.135112000000003
2019-02-04,Oran,0.75005,21.271418
2019-02-05,Oran,0.8208500000000001,23.279306000000002
2019-02-06,Oran,0.8677,24.607972
2019-02-07,Oran,0.7774500000000001,22.048482000000003
2019-02-08,Oran,0.8232,23.345952
2019-02-09,Oran,0.7626000000000001,21.627336
2019-02-10,Oran,0.3476,9.857936
2019-02-11,Oran,0.48925,13.87513
2019-02-12,Oran,0.5255,14.903179999999999
2019-02-13,Oran,0.5702,16.170872
2019-02-14,Oran,0.4339,12.305404
2019-02-15,Oran,0.43085,12.218906
2019-02-16,Oran,0.4921,13.955955999999999
2019-02-17,Oran,0.50725,14.38561
2019-02-18,Oran,0.4262,12.087032
2019-02-19,Oran,0.52685,14.941466
2019-02-20,Oran,0.5437500000000001,15.420750000000002
2019-02-21,Oran,0.5479,15.538444000000002
2019-02-22,Oran,0.7054,20.005144
2019-02-23,Oran,0.58985,16.728146
2019-02-24,Oran,0.4809,13.638323999999999
2019-02-25,Oran,0.60575,17.17907
2019-02-26,Oran,0.5890500000000001,16.705458
2019-02-27,Oran,0.6798000000000001,19.279128
2019-02-28,Oran,0.59125,16.767850000000003
2019-03-01,Oran,0.6031500000000001,17.105334000000003
2019-03-02,Oran,0.53895,15.284622
2019-03-03,Oran,0.64065,18.168834
2019-03-04,Oran,0.29455,8.353437999999999
2019-03-05,Oran,0.1746,4.951656
2019-03-06,Oran,0.24135,6.844686
2019-03-07,Oran,0.4258,12.075688
2019-03-08,Oran,0.38655,10.962558
2019-03-09,Oran,0.6787000000000001,19.247932000000002
2019-03-10,Oran,0.6866500000000001,19.473394000000003
2019-03-11,Oran,0.69745,19.779682
2019-03-12,Oran,0.5456,15.473215999999999
2019-03-13,Oran,0.32185,9.127666000000001
2019-03-14,Oran,0.4684,13.283824
2019-03-15,Oran,0.57675,16.35663
2019-03-16,Oran,0.5579500000000001,15.823462000000001
2019-03-17,Oran,0.45245,12.831482000000001
2019-03-18,Oran,0.3485,9.88346
2019-03-19,Oran,0.22865,6.484514
2019-03-20,Oran,0.1894,5.371384
2019-03-21,Oran,0.33855,9.601278
2019-03-22,Oran,0.337,9.55732
2019-03-23,Oran,0.19055,5.403998
2019-03-24,Oran,0.394,11.17384
2019-03-25,Oran,0.5518500000000001,15.650466000000002
2019-03-26,Oran,0.3048,8.644128
2019-03-27,Oran,0.3588,10.175568
2019-03-28,Oran,0.3707,10.513051999999998
2019-03-29,Oran,0.27005,7.658618000000001
2019-03-30,Oran,0.3095,8.77742
2019-03-31,Oran,0.041,1.16276
2019-04-01,Oran,1.0588,30.027568
2019-04-02,Oran,1.58975,45.08531
2019-04-03,Oran,2.1463,60.869068
2019-04-04,Oran,2.1507,60.993852
2019-04-05,Oran,0.5810000000000001,16.47716
2019-04-06,Oran,0.9613,27.262468000000002
2019-04-07,Oran,1.2389,35.135203999999995
2019-04-08,Oran,1.1161,31.652596000000003
2019-04-09,Oran,1.2193500000000002,34.580766000000004
2019-04-10,Oran,0.86155,24.433558
2019-04-11,Oran,2.00435,56.843366
2019-04-12,Oran,1.7867,50.670812
2019-04-13,Oran,2.0421,57.913956
2019-04-14,Oran,1.95215,55.362974
2019-04-15,Oran,1.6989500000000002,48.182222
2019-04-16,Oran,1.74485,49.483945999999996
2019-04-17,Oran,0.8403,23.830908
2019-04-18,Oran,0.11,3.1196
2019-04-19,Oran,0.27505,7.8004180000000005
2019-04-20,Oran,0.281,7.9691600000000005
2019-04-21,Oran,0.30595,8.676741999999999
2019-04-22,Oran,1.22605,34.770778
2019-04-23,Oran,1.18095,33.491741999999995
2019-04-24,Oran,3.03865,86.176114
2019-04-25,Oran,1.15575,32.77707
2019-04-26,Oran,3.1611,89.64879599999999
2019-04-27,Oran,3.71105,105.245378
2019-04-28,Oran,3.77285,106.998026
2019-04-29,Oran,3.5714,101.284904
2019-04-30,Oran,3.4241,97.107476
2019-05-01,Oran,1.86945,53.017602000000004
2019-05-02,Oran,3.1904000000000003,90.47974400000001
2019-05-03,Oran,2.26725,64.29921
2019-05-04,Oran,3.4560500000000003,98.01357800000001
2019-05-05,Oran,3.4524000000000004,97.910064
2019-05-06,Oran,3.28365,93.124314
2019-05-07,Oran,3.23135,91.641086
2019-05-08,Oran,1.9214,54.490904
2019-05-09,Oran,1.5656,44.400416
2019-05-10,Oran,2.5849,73.307764
2019-05-11,Oran,2.89915,82.219894
2019-05-12,Oran,2.70665,76.760594
2019-05-13,Oran,2.40615,68.23841399999999
2019-05-14,Oran,2.3215,65.83774
2019-05-15,Oran,2.60025,73.74309
2019-05-16,Oran,1.97875,56.11735
2019-05-17,Oran,1.2181,34.545316
2019-05-18,Oran,1.26415,35.851294
2019-05-19,Oran,1.44485,40.975946
2019-05-20,Oran,1.6168,45.852448
2019-05-21,Oran,1.32,37.4352
2019-05-22,Oran,2.141,60.718759999999996
2019-05-23,Oran,1.59985,45.371746
2019-05-24,Oran,0.7732000000000001,21.927952
2019-05-25,Oran,2.4158500000000003,68.513506
2019-05-26,Oran,2.95675,83.85343
2019-05-27,Oran,2.5274,71.677064
2019-05-28,Oran,2.25,63.81
2019-05-29,Oran,2.01295,57.087262
2019-05-30,Oran,1.7798500000000002,50.476546000000006
2019-05-31,Oran,1.68795,47.870262000000004
2019-06-01,Oran,1.2321,34.942356
2019-06-02,Oran,0.9908,28.099088
2019-06-03,Oran,0.7514000000000001,21.309704
2019-06-04,Oran,0.62805,17.811498
2019-06-05,Oran,0.1942,5.507512
2019-06-06,Oran,0.3325,9.4297
2019-06-07,Oran,0.2725,7.7281
2019-06-08,Oran,0.24615,6.9808140000000005
2019-06-09,Oran,0.43035,12.204726
2019-06-10,Oran,0.25925,7.352329999999999
2019-06-11,Oran,0.21115,5.988214
2019-06-12,Oran,0.198,5.61528
2019-06-13,Oran,0.1892,5.365712
2019-06-14,Oran,0.42215,11.972174
2019-06-15,Oran,1.06925,30.32393
2019-06-16,Oran,0.54535,15.466126
2019-06-17,Oran,0.6229,17.665444
2019-06-18,Oran,0.3195,9.06102
2019-06-19,Oran,0.22405,6.354058
2019-06-20,Oran,0.2328,6.602208
2019-06-21,Oran,0.2203,6.247707999999999
2019-06-22,Oran,0.1804,5.116144
2019-06-23,Oran,0.2017,5.720211999999999
2019-06-24,Oran,0.24065,6.824834
2019-06-25,Oran,0.2195,6.22502
2019-06-26,Oran,0.1877,5.3231720000000005
2019-06-27,Oran,0.16845,4.777241999999999
2019-06-28,Oran,0.21335,6.050606
2019-06-29,Oran,0.26855,7.616078
2019-06-30,Oran,0.23065,6.541233999999999
2019-07-01,Oran,0.18085,5.128906000000001
2019-07-02,Oran,0.14775,4.190189999999999
2019-07-03,Oran,0.1682,4.7701519999999995
2019-07-04,Oran,0.15155,4.2979579999999995
2019-07-05,Oran,0.02255,0.639518
2019-07-06,Oran,0.1485,4.21146
2019-07-07,Oran,0.26155,7.417558
2019-07-08,Oran,0.21955,6.226438
2019-07-09,Oran,1.28945,36.568802
2019-07-10,Oran,0.9789,27.761604
2019-07-11,Oran,0.5977,16.950772
2019-07-12,Oran,0.21055,5.971197999999999
2019-07-13,Oran,0.17165,4.8679939999999995
2019-07-14,Oran,0.01815,0.514734
2019-07-15,Oran,0.02275,0.6451899999999999
2019-07-16,Oran,0.01465,0.415474
2019-07-17,Oran,0.1644,4.662383999999999
2019-07-18,Oran,0.8106500000000001,22.990034
2019-07-19,Oran,0.4345,12.32242
2019-07-20,Oran,0.19,5.3884
2019-07-21,Oran,0.1571,4.455355999999999
2019-07-22,Oran,0.02125,0.60265
2019-07-23,Oran,0.022,0.6239199999999999
2019-07-24,Oran,0.02385,0.6763859999999999
2019-07-25,Oran,0.0238,0.674968
2019-07-26,Oran,0.02145,0.608322
2019-07-27,Oran,0.01595,0.45234199999999997
2019-07-28,Oran,0.0225,0.6381
2019-07-29,Oran,0.02605,0.738778
2019-07-30,Oran,0.0269,0.762884
2019-07-31,Oran,0.0135,0.38286
2019-08-01,Oran,0.025,0.7090000000000001
2019-08-02,Oran,0.2021,5.731556
2019-08-03,Oran,0.0218,0.618248
2019-08-04,Oran,0.03245,0.9202819999999999
2019-08-05,Oran,0.0301,0.853636
2019-08-06,Oran,0.03145,0.891922
2019-08-07,Oran,0.02655,0.752958
2019-08-08,Oran,0.03195,0.906102
2019-08-09,Oran,0.0141,0.399876
2019-08-10,Oran,0.0285,0.80826
2019-08-11,Oran,0.0258,0.731688
2019-08-12,Oran,0.02485,0.704746
2019-08-13,Oran,0.1101,3.122436
2019-08-14,Oran,0.42415,12.028894000000001
2019-08-15,Oran,0.17345,4.919042
2019-08-16,Oran,0.01285,0.364426
2019-08-17,Oran,0.0143,0.405548
2019-08-18,Oran,0.0153,0.43390799999999996
2019-08-19,Oran,0.0134,0.38002400000000003
2019-08-20,Oran,0.00745,0.211282
2019-08-21,Oran,0.0015,0.04254
2019-08-22,Oran,2.50685,71.094266
2019-08-23,Oran,2.24075,63.54766999999999
2019-08-24,Oran,1.8064,51.229504
2019-08-25,Oran,1.1386,32.290696000000004
2019-08-26,Oran,0.3221,9.134756
2019-08-27,Oran,0.84535,23.974126000000002
2019-08-28,Oran,1.31285,37.232426000000004
2019-08-29,Oran,0.7745000000000001,21.964820000000003
2019-08-30,Oran,0.50205,14.238138
2019-08-31,Oran,0.7126,20.209336
2019-09-01,Oran,0.4962,14.072232
2019-09-02,Oran,0.17585,4.987106
2019-09-03,Oran,0.3315,9.401340000000001
2019-09-04,Oran,0.3356,9.517616
2019-09-05,Oran,0.22555,6.396598
2019-09-06,Oran,0.3819,10.830684
2019-09-07,Oran,0.44005,12.479818
2019-09-08,Oran,0.50065,14.198434
2019-09-09,Oran,0.5489,15.566804000000001
2019-09-10,Oran,0.28965,8.214474000000001
2019-09-11,Oran,0.09265,2.627554
2019-09-12,Oran,0.06275,1.77959
2019-09-13,Oran,0.5658500000000001,16.047506000000002
2019-09-14,Oran,0.7974,22.614264
2019-09-15,Oran,1.7851,50.62543599999999
2019-09-16,Oran,2.05035,58.147926
2019-09-17,Oran,2.51135,71.221886
