date,site,ET_mm,n_obs,qflag_mean
2018-02-23,Oran,1.15025,48,1983.0
2018-02-23,TzM,0.8653500000000001,48,1983.0
2018-02-24,Oran,1.0822,48,1983.0
2018-02-24,TzM,0.6524500000000001,48,1983.0
2018-02-25,Oran,1.1584,48,1983.0
2018-02-25,TzM,0.6444500000000001,48,1983.0
2018-02-26,Oran,1.3438,48,1820.5
2018-02-26,TzM,0.80705,48,1850.1041666666667
2018-02-27,Oran,0.10295,48,1510.8333333333333
2018-02-27,TzM,0.03825,48,1481.3333333333333
2018-02-28,Oran,0.6389,48,1511.0
2018-02-28,TzM,0.5135000000000001,48,1481.5
2018-03-01,Oran,0.7104,46,1721.2608695652175
2018-03-01,TzM,0.65885,46,1613.608695652174
2018-03-02,Oran,0.36735,48,1569.5416666666667
2018-03-02,TzM,0.4791,48,1643.3333333333333
2018-03-03,Oran,1.13405,48,1688.0
2018-03-03,TzM,1.0017,48,1570.0
2018-03-04,Oran,0.88815,48,1687.6666666666667
2018-03-04,TzM,0.8965,48,1658.2083333333333
2018-03-05,Oran,0.86445,48,1598.9166666666667
2018-03-05,TzM,0.6715,48,1702.4166666666667
2018-03-06,Oran,1.02055,48,1746.5833333333333
2018-03-06,TzM,0.9465,48,1761.3541666666667
2018-03-07,Oran,1.6605500000000002,48,1687.6666666666667
2018-03-07,TzM,1.31155,48,1746.5833333333333
2018-03-08,Oran,0.99945,48,1658.5
2018-03-08,TzM,0.5542,48,1599.5
2018-03-09,Oran,1.9231,47,1817.2978723404256
2018-03-09,TzM,1.3120500000000002,47,1741.978723404255
2018-03-10,Oran,1.2541,48,1599.5
2018-03-10,TzM,1.00605,48,1702.75
2018-03-11,Oran,0.9872,47,1726.3617021276596
2018-03-11,TzM,0.9201,47,1726.4468085106382
2018-03-12,Oran,1.5229,48,1864.6666666666667
2018-03-12,TzM,1.4544,48,1702.125
2018-03-13,Oran,1.55055,48,1687.9166666666667
2018-03-13,TzM,1.184,48,1673.2083333333333
2018-03-14,Oran,0.8679,48,1658.4583333333333
2018-03-14,TzM,0.8591000000000001,48,1613.8333333333333
2018-03-15,Oran,1.0836,48,1702.5833333333333
2018-03-15,TzM,1.18825,48,1673.0416666666667
2018-03-16,Oran,1.22845,48,1776.3333333333333
2018-03-16,TzM,1.08065,48,1746.875
2018-03-17,Oran,0.7262500000000001,48,1672.8958333333333
2018-03-17,TzM,0.53795,48,1540.25
2018-03-18,Oran,1.128,48,1584.4375
2018-03-18,TzM,1.19795,48,1658.2083333333333
2018-03-19,Oran,0.9328,48,1732.0833333333333
2018-03-19,TzM,0.6122500000000001,48,1702.8125
2018-03-20,Oran,0.7999,47,1652.2553191489362
2018-03-20,TzM,1.18185,47,1862.659574468085
2018-03-21,Oran,1.7029,48,1968.25
2018-03-21,TzM,1.66385,48,1968.25
2018-03-22,Oran,1.58675,48,1983.0
2018-03-22,TzM,1.6684,48,1983.0
2018-03-23,Oran,1.32,48,1732.3125
2018-03-23,TzM,1.2745,48,1658.6458333333333
2018-03-24,Oran,0.84785,47,1530.914893617021
2018-03-24,TzM,1.16505,47,1651.3829787234042
2018-03-25,Oran,0.98605,47,1560.7446808510638
2018-03-25,TzM,1.3109,46,1535.595744680851
2018-03-26,Oran,1.3686,48,1938.7083333333333
2018-03-26,TzM,1.7148,48,1968.2291666666667
2018-03-27,Oran,2.18105,48,1968.2291666666667
2018-03-27,TzM,1.9523,48,1983.0
2018-03-28,Oran,2.26525,48,1879.75
2018-03-28,TzM,2.3213,48,1953.5
2018-03-29,Oran,1.89395,48,1879.75
2018-03-29,TzM,1.4699,48,1865.0416666666667
2018-03-30,Oran,0.6434000000000001,48,1761.7291666666667
2018-03-30,TzM,0.8136000000000001,48,1717.375
2018-03-31,Oran,1.3572,48,1820.3958333333333
2018-03-31,TzM,1.27535,48,1835.3958333333333
2018-04-01,Oran,2.0464,48,1702.625
2018-04-01,TzM,1.8375,48,1658.4166666666667
2018-04-02,Oran,1.5617500000000002,48,1584.75
2018-04-02,TzM,1.68595,48,1584.5416666666667
2018-04-03,Oran,1.7593,48,1717.5
2018-04-03,TzM,1.35155,48,1702.75
2018-04-04,Oran,0.9277,43,1950.0697674418604
2018-04-04,TzM,0.872,43,1818.3488372093025
2018-04-05,Oran,1.95055,48,1806.0
2018-04-05,TzM,1.79015,48,1835.4583333333333
2018-04-06,Oran,1.21955,48,1732.25
2018-04-06,TzM,1.0841,48,1702.75
2018-04-07,Oran,0.3957,48,1643.4583333333333
2018-04-07,TzM,0.30135,48,1569.9583333333333
2018-04-08,Oran,1.6386500000000002,48,1805.9166666666667
2018-04-08,TzM,1.34745,48,1717.3541666666667
2018-04-09,Oran,1.9248,48,1658.0416666666667
2018-04-09,TzM,1.5156500000000002,48,1614.0833333333333
2018-04-10,Oran,0.48355,48,1658.0416666666667
2018-04-10,TzM,0.5145000000000001,48,1554.5
2018-04-11,Oran,0.79445,48,1717.8333333333333
2018-04-11,TzM,0.5272,48,1496.1458333333333
2018-04-12,Oran,1.65005,48,1495.9375
2018-04-12,TzM,1.2906,48,1599.4583333333333
2018-04-13,Oran,2.1077,48,1805.7291666666667
2018-04-13,TzM,2.12725,48,1776.3125
2018-04-14,Oran,2.8404000000000003,48,1953.4583333333333
2018-04-14,TzM,3.18615,48,1938.625
2018-04-15,Oran,2.59025,48,1776.4583333333333
2018-04-15,TzM,2.5829500000000003,48,1791.1875
2018-04-16,Oran,2.0483,48,1732.25
2018-04-16,TzM,2.18835,48,1761.75
2018-04-17,Oran,3.1265500000000004,48,1983.0
2018-04-17,TzM,3.39935,48,1938.7291666666667
2018-04-18,Oran,3.0719000000000003,48,1953.5
2018-04-18,TzM,3.61785,48,1968.25
2018-04-19,Oran,2.33985,48,1983.0
2018-04-19,TzM,3.0259500000000004,48,1983.0
2018-04-20,Oran,1.2495,48,1791.25
2018-04-20,TzM,2.0648,48,1850.25
2018-04-21,Oran,1.6375000000000002,48,1702.75
2018-04-21,TzM,1.85465,48,1717.5
2018-04-22,Oran,1.8064,48,1629.0
2018-04-22,TzM,2.32355,48,1584.75
2018-04-23,Oran,2.03795,48,1614.25
2018-04-23,TzM,2.4345,48,1629.0
2018-04-24,Oran,1.91335,48,1658.5
2018-04-24,TzM,2.2378,48,1776.5
2018-04-25,Oran,1.2868,48,1643.75
2018-04-25,TzM,2.51425,48,1599.5
2018-04-26,Oran,1.69745,48,1717.5
2018-04-26,TzM,2.61195,48,1835.5
2018-04-27,Oran,1.45785,48,1938.75
2018-04-27,TzM,2.55215,48,1968.25
2018-04-28,Oran,1.149,48,1747.0
2018-04-28,TzM,2.3778,48,1879.75
2018-04-29,Oran,0.8036000000000001,48,1805.9166666666667
2018-04-29,TzM,1.3538,48,1791.375
2018-04-30,Oran,0.65485,48,1761.4583333333333
2018-04-30,TzM,1.31765,48,1776.3125
2018-05-01,Oran,1.46455,48,1909.25
2018-05-01,TzM,1.8117,48,1879.75
2018-05-02,Oran,1.39555,48,1776.4583333333333
2018-05-02,TzM,2.0585,48,1820.7916666666667
2018-05-03,Oran,1.4391500000000002,48,1806.0
2018-05-03,TzM,2.18925,48,1806.0
2018-05-04,Oran,1.6953,48,1732.125
2018-05-04,TzM,2.2830000000000004,48,1732.2083333333333
2018-05-05,Oran,1.3059500000000002,48,1643.75
2018-05-05,TzM,1.8499,48,1614.25
2018-05-06,Oran,1.5294500000000002,45,1794.2
2018-05-06,TzM,2.1028,45,1825.6666666666667
2018-05-07,Oran,1.4099000000000002,47,1877.5531914893616
2018-05-07,TzM,2.20695,47,1847.4255319148936
2018-05-08,Oran,1.194,48,1850.25
2018-05-08,TzM,1.35395,48,1835.5
2018-05-09,Oran,1.33395,48,1761.75
2018-05-09,TzM,2.3240000000000003,48,1776.5
2018-05-10,Oran,0.9978,47,1591.340425531915
2018-05-10,TzM,1.62175,47,1636.531914893617
2018-05-11,Oran,2.9733,48,1879.75
2018-05-11,TzM,2.74115,48,1865.0
2018-05-12,Oran,2.59545,48,1865.0
2018-05-12,TzM,2.5116,48,1968.25
2018-05-13,Oran,2.1174,48,1983.0
2018-05-13,TzM,2.4200500000000003,48,1953.5
2018-05-14,Oran,1.64485,48,1850.25
2018-05-14,TzM,2.1553500000000003,48,1776.5
2018-05-15,Oran,1.77035,48,1983.0
2018-05-15,TzM,2.4408,48,1983.0
2018-05-16,Oran,1.4071,48,1968.25
2018-05-16,TzM,2.09,48,1983.0
2018-05-17,Oran,1.16845,48,1983.0
2018-05-17,TzM,1.94925,48,1938.75
2018-05-18,Oran,0.99935,48,1835.5
2018-05-18,TzM,1.54245,48,1629.0
2018-05-19,Oran,1.02095,48,1938.75
2018-05-19,TzM,1.7517,48,1835.5
2018-05-20,Oran,0.91665,48,1820.75
2018-05-20,TzM,1.51205,48,1688.0
2018-05-21,Oran,0.8047500000000001,48,1835.5
2018-05-21,TzM,1.6833,48,1909.25
2018-05-22,Oran,0.92105,48,1865.0
2018-05-22,TzM,1.9587,48,1865.0
2018-05-23,Oran,0.81045,48,1599.5
2018-05-23,TzM,1.82845,48,1702.75
2018-05-24,Oran,0.6356,48,1776.5
2018-05-24,TzM,1.40345,48,1732.25
2018-05-25,Oran,0.55635,48,1850.25
2018-05-25,TzM,0.8047500000000001,48,1702.75
2018-05-26,Oran,1.2802,48,1850.25
2018-05-26,TzM,1.9932,48,1820.75
2018-05-27,Oran,0.5056,48,1776.5
2018-05-27,TzM,1.09315,48,1614.25
2018-05-28,Oran,2.52325,48,1629.0
2018-05-28,TzM,2.9875000000000003,48,1614.25
2018-05-29,Oran,1.5082000000000002,48,1702.75
2018-05-29,TzM,1.42305,48,1643.75
2018-05-30,Oran,2.5605,48,1776.5
2018-05-30,TzM,3.72565,48,1791.25
2018-05-31,Oran,3.3467,48,1894.5
2018-05-31,TzM,4.3408,48,1953.5
2018-06-01,Oran,2.91025,48,1835.5
2018-06-01,TzM,3.88265,48,1791.25
2018-06-02,Oran,0.994,48,1643.75
2018-06-02,TzM,1.67685,48,1614.25
2018-06-03,Oran,3.32295,48,1702.75
2018-06-03,TzM,3.9438,48,1643.75
2018-06-04,Oran,3.61545,48,1806.0
2018-06-04,TzM,3.7911,48,1806.0
2018-06-05,Oran,2.6261,47,1591.340425531915
2018-06-05,TzM,3.2772,47,1636.531914893617
2018-06-06,Oran,1.30935,48,1747.0
2018-06-06,TzM,1.95685,48,1761.75
2018-06-07,Oran,3.4515,48,1806.0
2018-06-07,TzM,3.97605,48,1835.5
2018-06-08,Oran,2.66765,48,1761.75
2018-06-08,TzM,3.5732500000000003,48,1717.5
2018-06-09,Oran,2.1753500000000003,48,1732.25
2018-06-09,TzM,2.44235,48,1658.5
2018-06-10,Oran,3.4189000000000003,48,1717.5
2018-06-10,TzM,3.9627,48,1835.5
2018-06-11,Oran,3.1233500000000003,48,1850.25
2018-06-11,TzM,4.121,48,1835.5
2018-06-12,Oran,4.03885,48,1953.5
2018-06-12,TzM,4.4081,48,1924.0
2018-06-13,Oran,3.61115,48,1968.25
2018-06-13,TzM,4.40655,48,1983.0
2018-06-14,Oran,3.51195,48,1938.75
2018-06-14,TzM,4.2024,48,1909.25
2018-06-15,Oran,3.5414000000000003,48,1983.0
2018-06-15,TzM,4.20585,48,1983.0
2018-06-16,Oran,2.89245,48,1983.0
2018-06-16,TzM,3.61715,48,1953.5
2018-06-17,Oran,3.1079000000000003,48,1983.0
