date,site,CHIRPS_precipitation,LAI_Fpar,LAI_Lai,LST_LST_Day_1km,MOD16_ET,MOD16_PET,PML_ET,PML_Ec,PML_Ei,PML_Es,PML_V2_long_ET,PML_V2_long_Ec,PML_V2_long_Ei,PML_V2_long_Es,PML_V2_long_GPP,S2_NDMI,S2_NDVI,S2_NDWI
2021-07-24,TzM,0.0,0.28174193548387094,0.5058064516129032,42.30076923076922,0.5421974522292994,7.559792993630573,1.3607692307692305,1.026068376068376,0.0145299145299145,0.3201709401709401,,,,,,0.012436024255920658,0.33159003735423015,-0.4884889646777496
2021-07-25,TzM,0.0,0.28174193548387094,0.5058064516129032,42.30076923076922,0.5421974522292994,7.559792993630573,1.3607692307692305,1.026068376068376,0.0145299145299145,0.3201709401709401,,,,,,0.012436024255920658,0.33159003735423015,-0.4884889646777496
2021-07-26,TzM,2.9834465980529785,0.28174193548387094,0.5058064516129032,42.30076923076922,0.5421974522292994,7.559792993630573,1.3607692307692305,1.026068376068376,0.0145299145299145,0.3201709401709401,,,,,,0.012436024255920658,0.33159003735423015,-0.4884889646777496
2021-07-27,TzM,0.0,0.28174193548387094,0.5058064516129032,41.50999999999999,0.5421974522292994,7.559792993630573,1.3607692307692305,1.026068376068376,0.0145299145299145,0.3201709401709401,,,,,,-0.00896330886424565,0.3234717581991677,-0.48012659313854544
2021-07-28,TzM,0.0,0.2832258064516129,0.5116129032258064,42.998461538461584,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,-0.00896330886424565,0.3234717581991677,-0.48012659313854544
2021-07-29,TzM,0.0,0.2832258064516129,0.5116129032258064,42.05307692307696,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,-0.0017455983274003123,0.3175505089816736,-0.4642929029978101
2021-07-30,TzM,0.0,0.2832258064516129,0.5116129032258064,41.870000000000005,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,-0.0017455983274003123,0.3175505089816736,-0.4642929029978101
2021-07-31,TzM,0.0,0.2832258064516129,0.5116129032258064,41.870000000000005,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,-0.0017455983274003123,0.3175505089816736,-0.4642929029978101
2021-08-01,TzM,0.0,0.2576129032258065,0.4296774193548387,37.242307692307804,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,0.027192582848829687,0.3592476985333538,-0.5201007640768757
2021-08-02,TzM,0.0,0.2576129032258065,0.4296774193548387,35.97000000000003,0.6545382165605096,7.028662420382166,1.3154273504273504,0.9754273504273504,0.0,0.34,,,,,,0.027192582848829687,0.3592476985333538,-0.5201007640768757
