date,sif
2019-06-09,0.4653888913216414
2019-06-10,0.6360250016053518
2019-06-13,0.3579222212235133
2019-06-14,0.7568787842085867
2019-06-15,0.5907999873161316
2019-06-18,0.628246165238894
2019-06-19,0.6839181816939152
2019-06-23,0.5632749998476356
2019-06-24,0.8153681890531019
2019-06-25,0.733121429170881
2019-06-26,0.8122312538325787
2019-06-27,0.5870000123977661
2019-06-30,0.5902285831315177
2019-07-02,0.7681000232696533
2019-07-05,0.4718999862670898
2019-07-06,0.5317214280366898
2019-07-07,0.8341499976813793
2019-07-08,1.1255166679620745
2019-07-09,0.9849589730684574
2019-07-10,0.7857119079147067
2019-07-11,0.7508461612921494
2019-07-15,0.5788399875164032
2019-07-20,0.7840250134468079
2019-07-21,0.777700001001358
2019-07-22,0.7254499966899554
2019-07-24,0.997749999165535
2019-07-25,0.9805999994277954
2019-07-29,0.8322799921035766
2019-08-02,0.5923772731965239
2019-08-04,0.8575793042265135
2019-08-05,0.780771424372991
2019-08-06,0.6634529396599415
2019-08-07,0.6343578962903273
2019-08-11,0.6497555640008714
2019-08-18,0.480210527385536
2019-08-19,0.5293200016021729
2019-08-25,0.7653222183386484
2019-08-27,0.6524169782422623
2019-08-30,0.757966677347819
2019-08-31,0.5300916706522306
2019-09-01,0.6271843122793179
2019-09-02,0.5948766678571701
2019-09-03,0.5054043401842532
2019-09-04,0.63258918636554
2019-09-09,0.4168142846652439
2019-09-10,0.6759555615760662
2019-09-12,0.2900250022399372
2019-09-13,0.514928945585301
2019-09-17,0.4002225012052804
2019-09-19,0.2642285712063312
2019-09-20,0.3676400065422058
2019-09-21,0.4287513530737645
2019-09-24,0.3403689632641858
2019-09-25,0.3865241392933089
2019-09-26,0.524924997240305
2019-09-27,0.3642241384448676
2019-09-28,0.3096489775545743
2019-09-30,0.1428333327381147
2020-06-01,0.614040740110256
2020-06-02,0.5576571438993726
2020-06-03,0.7856210548626749
2020-06-04,0.6998340476383554
2020-06-05,0.5509729727196533
2020-06-06,0.3810000071922938
2020-06-07,0.4815599918365478
2020-06-09,0.989799976348877
2020-06-10,0.7157454599033702
2020-06-13,0.8680192280847293
2020-06-20,0.429160001501441
2020-06-21,0.7311275005340576
2020-06-23,1.1638000011444092
2020-06-24,1.0357199788093567
2020-07-01,0.8660499751567841
2020-07-03,0.8378629618220859
2020-07-05,1.123036000728607
2020-07-06,0.9196750006771514
2020-07-09,0.683528585093362
2020-07-10,0.8716333309809366
2020-07-12,0.5508086946995362
2020-07-13,0.7959999839464823
2020-07-14,0.6004749983549118
2020-07-15,0.978600001335144
2020-07-16,0.8615235265563516
2020-07-17,0.9145763592286544
2020-07-18,0.8333577771981557
2020-07-19,0.6672624982893467
2020-07-20,0.7268235271467882
2020-07-24,0.2835800051689148
2020-07-25,0.8039000034332275
2020-07-28,0.5439600054706846
2020-07-30,0.6815619085516248
2020-07-31,0.8970222224791845
2020-08-01,0.8184069803980893
2020-08-02,0.6710736877039859
2020-08-03,0.732242865221841
2020-08-08,0.6423999965190887
2020-08-12,0.7683199971914292
2020-08-13,0.6165688918696509
2020-08-16,0.8065105300200613
2020-08-17,0.7093162796525068
2020-08-18,0.6262357136500734
2020-08-19,0.6905384659767151
2020-08-22,0.7840242394895265
2020-08-23,0.7014574088432171
2020-08-24,0.6096394712987699
2020-08-25,0.6525500118732452
2020-08-26,0.6234975638912945
2020-08-27,0.5904064484751753
2020-08-28,0.5468666652838389
2020-08-31,0.9203000068664552
2020-09-02,0.5204903214208542
2020-09-03,0.56100434842317
2020-09-06,0.6411388880676694
2020-09-07,0.3055666734774907
2020-09-08,0.4877821425242083
2020-09-09,0.3518388888074292
2020-09-11,0.3121416694484651
2020-09-19,0.3767818178078442
2020-09-20,0.3270499990745024
2020-09-21,0.2649640008807182
2020-09-22,0.3434319972991943
2020-09-23,0.4165000120798747
2020-09-24,0.3527421092516498
2020-09-26,0.0803555564489215
2020-09-28,0.4872866719961166
2020-09-30,0.2469041661825031
2021-06-01,0.7690342123571196
2021-06-02,0.6768109096722169
2021-06-03,0.6958200037479401
2021-06-05,0.8548583388328552
2021-06-06,0.8821473662790499
2021-06-07,0.8983095224414553
2021-06-08,0.7065399825572968
2021-06-09,0.8012812472879887
2021-06-10,0.7529027083435574
2021-06-13,1.1418470521183577
2021-06-14,0.6483870965819205
2021-06-16,0.7472260918306268
2021-06-17,0.955609098754146
2021-06-18,0.7699809528532482
2021-06-22,0.9823282040082492
2021-06-23,0.8568263187220222
2021-06-24,0.797491299069446
2021-06-25,0.7461833275026746
2021-06-26,0.8451941206174738
2021-06-27,0.9013000007937936
2021-06-28,0.8990415092909111
2021-06-29,1.016800045967102
2021-06-30,0.691412817973357
2021-07-03,1.025014272757939
2021-07-04,1.074316680431366
2021-07-09,0.983770368275819
2021-07-12,0.8315624967217445
2021-07-13,0.99695714030947
2021-07-14,1.139741817929528
2021-07-15,0.8589415145370195
2021-07-16,0.7932400107383728
2021-07-17,0.7838095213685717
2021-07-18,1.0203333323200543
2021-07-19,0.9259525030851364
2021-07-20,0.881507315286776
2021-07-21,0.6343708336353302
2021-07-22,0.6301874909549952
2021-07-23,0.9134153941502938
2021-07-24,1.0143410211954362
2021-07-25,0.920862497140964
2021-07-26,0.8490469346241075
2021-07-27,0.7427057138511113
2021-07-28,0.8758952404771533
2021-07-29,1.0041312538087368
2021-07-30,0.900322229332394
2021-07-31,0.7657796577629397
2021-08-02,0.7744499742984772
2021-08-06,0.7013840932737697
2021-08-07,0.6945888852631604
2021-08-08,0.6105638903876146
2021-08-11,0.4914704529060559
2021-08-12,0.6392105221748352
2021-08-13,0.6374111103790777
2021-08-14,0.992199991430555
2021-08-17,0.407150000333786
2021-08-19,0.7442999879519144
2021-08-20,0.64231290644215
2021-08-21,0.7714301858642051
2021-08-22,0.6041290341846405
2021-08-28,0.7996500134468079
2021-08-29,0.5625290359941221
2021-08-30,0.6741818162527952
2021-08-31,0.4287299975752831
2021-09-01,0.6179777814282311
2021-09-02,0.4651171424559184
2021-09-03,0.4273263106220646
2021-09-04,0.5513000041246414
2021-09-05,0.4906550012528896
2021-09-06,0.509595835270981
2021-09-07,0.389991304796675
2021-09-10,0.5015206871361568
2021-09-11,0.353860420412578
2021-09-13,0.2672599978744984
2021-09-14,0.3611863594163548
2021-09-15,0.5502952379839761
2021-09-17,0.4178785724299295
2021-09-19,0.3228083327412605
2021-09-20,0.5050699949264527
2021-09-24,0.2846249986905604
2021-09-25,0.365565000846982
2021-09-27,0.3742079985141754
2021-09-28,0.3701666643222173
