ts,ET_mm_per_h,days_since_event,LE,event_start,pulse_mm,site
2020-06-20 00:00:00,0.0004,0.0,0.272256,2020-06-20,13.65,Tarazona
2020-06-20 00:30:00,0.00030000000000000003,0.020833333333333332,0.204192,2020-06-20,13.65,Tarazona
2020-06-20 01:00:00,0.0001,0.041666666666666664,0.068064,2020-06-20,13.65,Tarazona
2020-06-20 01:30:00,0.0001,0.0625,0.068064,2020-06-20,13.65,Tarazona
2020-06-20 02:00:00,0.0001,0.08333333333333333,0.068064,2020-06-20,13.65,Tarazona
2020-06-20 02:30:00,0.0001,0.10416666666666667,0.068064,2020-06-20,13.65,Tarazona
2020-06-20 03:00:00,0.0,0.125,0.0,2020-06-20,13.65,Tarazona
2020-06-20 03:30:00,0.0,0.14583333333333334,0.0,2020-06-20,13.65,Tarazona
2020-06-20 04:00:00,0.0,0.16666666666666666,0.0,2020-06-20,13.65,Tarazona
2020-06-20 04:30:00,0.0,0.1875,0.0,2020-06-20,13.65,Tarazona
2020-06-20 05:00:00,0.0,0.20833333333333334,0.0,2020-06-20,13.65,Tarazona
2020-06-20 05:30:00,0.0067,0.22916666666666666,4.560288,2020-06-20,13.65,Tarazona
2020-06-20 06:00:00,0.0184,0.25,12.523776,2020-06-20,13.65,Tarazona
2020-06-20 06:30:00,0.0367,0.2708333333333333,24.979488000000003,2020-06-20,13.65,Tarazona
2020-06-20 07:00:00,0.059300000000000005,0.2916666666666667,40.361952,2020-06-20,13.65,Tarazona
2020-06-20 07:30:00,0.08900000000000001,0.3125,60.57696000000001,2020-06-20,13.65,Tarazona
2020-06-20 08:00:00,0.12200000000000001,0.3333333333333333,83.03808000000001,2020-06-20,13.65,Tarazona
2020-06-20 08:30:00,0.1567,0.3541666666666667,106.656288,2020-06-20,13.65,Tarazona
2020-06-20 09:00:00,0.1923,0.375,130.887072,2020-06-20,13.65,Tarazona
2020-06-20 09:30:00,0.22290000000000001,0.3958333333333333,151.71465600000002,2020-06-20,13.65,Tarazona
2020-06-20 10:00:00,0.24680000000000002,0.4166666666666667,167.981952,2020-06-20,13.65,Tarazona
2020-06-20 10:30:00,0.2645,0.4375,180.02928,2020-06-20,13.65,Tarazona
2020-06-20 11:00:00,0.27790000000000004,0.4583333333333333,189.14985600000003,2020-06-20,13.65,Tarazona
2020-06-20 11:30:00,0.28900000000000003,0.4791666666666667,196.70496000000003,2020-06-20,13.65,Tarazona
2020-06-20 12:00:00,0.2959,0.5,201.401376,2020-06-20,13.65,Tarazona
2020-06-20 12:30:00,0.2984,0.5208333333333334,203.10297599999998,2020-06-20,13.65,Tarazona
2020-06-20 13:00:00,0.29660000000000003,0.5416666666666666,201.877824,2020-06-20,13.65,Tarazona
2020-06-20 13:30:00,0.2882,0.5625,196.160448,2020-06-20,13.65,Tarazona
2020-06-20 14:00:00,0.27540000000000003,0.5833333333333334,187.44825600000001,2020-06-20,13.65,Tarazona
2020-06-20 14:30:00,0.2575,0.6041666666666666,175.2648,2020-06-20,13.65,Tarazona
2020-06-20 15:00:00,0.2366,0.625,161.039424,2020-06-20,13.65,Tarazona
2020-06-20 15:30:00,0.21180000000000002,0.6458333333333334,144.15955200000002,2020-06-20,13.65,Tarazona
2020-06-20 16:00:00,0.1855,0.6666666666666666,126.25872,2020-06-20,13.65,Tarazona
2020-06-20 16:30:00,0.1587,0.6875,108.017568,2020-06-20,13.65,Tarazona
2020-06-20 17:00:00,0.1316,0.7083333333333334,89.57222399999999,2020-06-20,13.65,Tarazona
2020-06-20 17:30:00,0.1023,0.7291666666666666,69.629472,2020-06-20,13.65,Tarazona
2020-06-20 18:00:00,0.0704,0.75,47.917056,2020-06-20,13.65,Tarazona
2020-06-20 18:30:00,0.0432,0.7708333333333334,29.403648,2020-06-20,13.65,Tarazona
2020-06-20 19:00:00,0.006,0.7916666666666666,4.08384,2020-06-20,13.65,Tarazona
2020-06-20 19:30:00,0.005200000000000001,0.8125,3.5393280000000003,2020-06-20,13.65,Tarazona
2020-06-20 20:00:00,0.0045000000000000005,0.8333333333333334,3.0628800000000003,2020-06-20,13.65,Tarazona
2020-06-20 20:30:00,0.0041,0.8541666666666666,2.790624,2020-06-20,13.65,Tarazona
2020-06-20 21:00:00,0.0037,0.875,2.518368,2020-06-20,13.65,Tarazona
2020-06-20 21:30:00,0.0036000000000000003,0.8958333333333334,2.450304,2020-06-20,13.65,Tarazona
2020-06-20 22:00:00,0.0036000000000000003,0.9166666666666666,2.450304,2020-06-20,13.65,Tarazona
2020-06-20 22:30:00,0.0033,0.9375,2.246112,2020-06-20,13.65,Tarazona
2020-06-20 23:00:00,0.003,0.9583333333333334,2.04192,2020-06-20,13.65,Tarazona
2020-06-20 23:30:00,0.0028,0.9791666666666666,1.905792,2020-06-20,13.65,Tarazona
2020-06-21 00:00:00,0.0022,1.0,1.497408,2020-06-20,13.65,Tarazona
2020-06-21 00:30:00,0.002,1.0208333333333333,1.36128,2020-06-20,13.65,Tarazona
2020-06-21 01:00:00,0.0018000000000000002,1.0416666666666667,1.225152,2020-06-20,13.65,Tarazona
2020-06-21 01:30:00,0.0016,1.0625,1.089024,2020-06-20,13.65,Tarazona
2020-06-21 02:00:00,0.0014,1.0833333333333333,0.952896,2020-06-20,13.65,Tarazona
2020-06-21 02:30:00,0.0014,1.1041666666666667,0.952896,2020-06-20,13.65,Tarazona
2020-06-21 03:00:00,0.0014,1.125,0.952896,2020-06-20,13.65,Tarazona
2020-06-21 03:30:00,0.0014,1.1458333333333333,0.952896,2020-06-20,13.65,Tarazona
2020-06-21 04:00:00,0.0013000000000000002,1.1666666666666667,0.8848320000000001,2020-06-20,13.65,Tarazona
2020-06-21 04:30:00,0.0013000000000000002,1.1875,0.8848320000000001,2020-06-20,13.65,Tarazona
2020-06-21 05:00:00,0.0012000000000000001,1.2083333333333333,0.816768,2020-06-20,13.65,Tarazona
2020-06-21 05:30:00,0.0128,1.2291666666666667,8.712192,2020-06-20,13.65,Tarazona
2020-06-21 06:00:00,0.0262,1.25,17.832768,2020-06-20,13.65,Tarazona
2020-06-21 06:30:00,0.045000000000000005,1.2708333333333333,30.628800000000002,2020-06-20,13.65,Tarazona
2020-06-21 07:00:00,0.0678,1.2916666666666667,46.147391999999996,2020-06-20,13.65,Tarazona
2020-06-21 07:30:00,0.0951,1.3125,64.728864,2020-06-20,13.65,Tarazona
2020-06-21 08:00:00,0.12430000000000001,1.3333333333333333,84.60355200000001,2020-06-20,13.65,Tarazona
2020-06-21 08:30:00,0.1537,1.3541666666666667,104.614368,2020-06-20,13.65,Tarazona
2020-06-21 09:00:00,0.1845,1.375,125.57808,2020-06-20,13.65,Tarazona
2020-06-21 09:30:00,0.2131,1.3958333333333333,145.044384,2020-06-20,13.65,Tarazona
2020-06-21 10:00:00,0.2398,1.4166666666666667,163.21747200000001,2020-06-20,13.65,Tarazona
2020-06-21 10:30:00,0.2581,1.4375,175.673184,2020-06-20,13.65,Tarazona
2020-06-21 11:00:00,0.272,1.4583333333333333,185.13408,2020-06-20,13.65,Tarazona
2020-06-21 11:30:00,0.28250000000000003,1.4791666666666667,192.28080000000003,2020-06-20,13.65,Tarazona
2020-06-21 12:00:00,0.2908,1.5,197.930112,2020-06-20,13.65,Tarazona
2020-06-21 12:30:00,0.2922,1.5208333333333333,198.88300800000002,2020-06-20,13.65,Tarazona
2020-06-21 13:00:00,0.2898,1.5416666666666667,197.249472,2020-06-20,13.65,Tarazona
2020-06-21 13:30:00,0.2812,1.5625,191.395968,2020-06-20,13.65,Tarazona
2020-06-21 14:00:00,0.2681,1.5833333333333333,182.479584,2020-06-20,13.65,Tarazona
2020-06-21 14:30:00,0.251,1.6041666666666667,170.84064,2020-06-20,13.65,Tarazona
2020-06-21 15:00:00,0.2308,1.625,157.091712,2020-06-20,13.65,Tarazona
2020-06-21 15:30:00,0.20700000000000002,1.6458333333333333,140.89248,2020-06-20,13.65,Tarazona
2020-06-21 16:00:00,0.1819,1.6666666666666667,123.80841600000001,2020-06-20,13.65,Tarazona
2020-06-21 16:30:00,0.1553,1.6875,105.703392,2020-06-20,13.65,Tarazona
2020-06-21 17:00:00,0.128,1.7083333333333333,87.12192,2020-06-20,13.65,Tarazona
2020-06-21 17:30:00,0.0988,1.7291666666666667,67.247232,2020-06-20,13.65,Tarazona
2020-06-21 18:00:00,0.0689,1.75,46.896096,2020-06-20,13.65,Tarazona
2020-06-21 18:30:00,0.0429,1.7708333333333333,29.199456,2020-06-20,13.65,Tarazona
2020-06-21 19:00:00,0.0058000000000000005,1.7916666666666667,3.947712,2020-06-20,13.65,Tarazona
2020-06-21 19:30:00,0.0051,1.8125,3.471264,2020-06-20,13.65,Tarazona
2020-06-21 20:00:00,0.0045000000000000005,1.8333333333333333,3.0628800000000003,2020-06-20,13.65,Tarazona
2020-06-21 20:30:00,0.0041,1.8541666666666667,2.790624,2020-06-20,13.65,Tarazona
2020-06-21 21:00:00,0.0036000000000000003,1.875,2.450304,2020-06-20,13.65,Tarazona
2020-06-21 21:30:00,0.0032,1.8958333333333333,2.178048,2020-06-20,13.65,Tarazona
2020-06-21 22:00:00,0.0027,1.9166666666666667,1.837728,2020-06-20,13.65,Tarazona
2020-06-21 22:30:00,0.0023,1.9375,1.565472,2020-06-20,13.65,Tarazona
2020-06-21 23:00:00,0.0018000000000000002,1.9583333333333333,1.225152,2020-06-20,13.65,Tarazona
2020-06-21 23:30:00,0.0016,1.9791666666666667,1.089024,2020-06-20,13.65,Tarazona
2020-06-22 00:00:00,0.0012000000000000001,2.0,0.816768,2020-06-20,13.65,Tarazona
2020-06-22 00:30:00,0.001,2.0208333333333335,0.68064,2020-06-20,13.65,Tarazona
2020-06-22 01:00:00,0.0007,2.0416666666666665,0.476448,2020-06-20,13.65,Tarazona
2020-06-22 01:30:00,0.0006000000000000001,2.0625,0.408384,2020-06-20,13.65,Tarazona
2020-06-22 02:00:00,0.0005,2.0833333333333335,0.34032,2020-06-20,13.65,Tarazona
2020-06-22 02:30:00,0.0005,2.1041666666666665,0.34032,2020-06-20,13.65,Tarazona
2020-06-22 03:00:00,0.0005,2.125,0.34032,2020-06-20,13.65,Tarazona
2020-06-22 03:30:00,0.0005,2.1458333333333335,0.34032,2020-06-20,13.65,Tarazona
2020-06-22 04:00:00,0.0004,2.1666666666666665,0.272256,2020-06-20,13.65,Tarazona
2020-06-22 04:30:00,0.0004,2.1875,0.272256,2020-06-20,13.65,Tarazona
2020-06-22 05:00:00,0.0004,2.2083333333333335,0.272256,2020-06-20,13.65,Tarazona
2020-06-22 05:30:00,0.0083,2.2291666666666665,5.649312,2020-06-20,13.65,Tarazona
2020-06-22 06:00:00,0.0201,2.25,13.680864,2020-06-20,13.65,Tarazona
2020-06-22 06:30:00,0.0367,2.2708333333333335,24.979488000000003,2020-06-20,13.65,Tarazona
2020-06-22 07:00:00,0.056400000000000006,2.2916666666666665,38.388096000000004,2020-06-20,13.65,Tarazona
2020-06-22 07:30:00,0.07780000000000001,2.3125,52.95379200000001,2020-06-20,13.65,Tarazona
2020-06-22 08:00:00,0.1,2.3333333333333335,68.06400000000001,2020-06-20,13.65,Tarazona
2020-06-22 08:30:00,0.1228,2.3541666666666665,83.582592,2020-06-20,13.65,Tarazona
2020-06-22 09:00:00,0.14500000000000002,2.375,98.6928,2020-06-20,13.65,Tarazona
2020-06-22 09:30:00,0.1724,2.3958333333333335,117.342336,2020-06-20,13.65,Tarazona
2020-06-22 10:00:00,0.19940000000000002,2.4166666666666665,135.719616,2020-06-20,13.65,Tarazona
2020-06-22 10:30:00,0.21730000000000002,2.4375,147.903072,2020-06-20,13.65,Tarazona
2020-06-22 11:00:00,0.23240000000000002,2.4583333333333335,158.18073600000002,2020-06-20,13.65,Tarazona
2020-06-22 11:30:00,0.2446,2.4791666666666665,166.484544,2020-06-20,13.65,Tarazona
2020-06-22 12:00:00,0.2533,2.5,172.406112,2020-06-20,13.65,Tarazona
2020-06-22 12:30:00,0.26,2.5208333333333335,176.9664,2020-06-20,13.65,Tarazona
2020-06-22 13:00:00,0.2627,2.5416666666666665,178.804128,2020-06-20,13.65,Tarazona
2020-06-22 13:30:00,0.2594,2.5625,176.558016,2020-06-20,13.65,Tarazona
2020-06-22 14:00:00,0.2516,2.5833333333333335,171.249024,2020-06-20,13.65,Tarazona
2020-06-22 14:30:00,0.2349,2.6041666666666665,159.882336,2020-06-20,13.65,Tarazona
2020-06-22 15:00:00,0.21200000000000002,2.625,144.29568,2020-06-20,13.65,Tarazona
2020-06-22 15:30:00,0.186,2.6458333333333335,126.59904,2020-06-20,13.65,Tarazona
2020-06-22 16:00:00,0.1598,2.6666666666666665,108.766272,2020-06-20,13.65,Tarazona
2020-06-22 16:30:00,0.132,2.6875,89.84448,2020-06-20,13.65,Tarazona
2020-06-22 17:00:00,0.1053,2.7083333333333335,71.671392,2020-06-20,13.65,Tarazona
2020-06-22 17:30:00,0.07780000000000001,2.7291666666666665,52.95379200000001,2020-06-20,13.65,Tarazona
2020-06-22 18:00:00,0.0497,2.75,33.827808,2020-06-20,13.65,Tarazona
2020-06-22 18:30:00,0.028900000000000002,2.7708333333333335,19.670496,2020-06-20,13.65,Tarazona
2020-06-22 19:00:00,0.0044,2.7916666666666665,2.994816,2020-06-20,13.65,Tarazona
2020-06-22 19:30:00,0.0039000000000000003,2.8125,2.654496,2020-06-20,13.65,Tarazona
2020-06-22 20:00:00,0.0033,2.8333333333333335,2.246112,2020-06-20,13.65,Tarazona
2020-06-22 20:30:00,0.0029000000000000002,2.8541666666666665,1.973856,2020-06-20,13.65,Tarazona
2020-06-22 21:00:00,0.0025,2.875,1.7016,2020-06-20,13.65,Tarazona
2020-06-22 21:30:00,0.0022,2.8958333333333335,1.497408,2020-06-20,13.65,Tarazona
2020-06-22 22:00:00,0.002,2.9166666666666665,1.36128,2020-06-20,13.65,Tarazona
2020-06-22 22:30:00,0.0018000000000000002,2.9375,1.225152,2020-06-20,13.65,Tarazona
2020-06-22 23:00:00,0.0016,2.9583333333333335,1.089024,2020-06-20,13.65,Tarazona
2020-06-22 23:30:00,0.0014,2.9791666666666665,0.952896,2020-06-20,13.65,Tarazona
2020-06-23 00:00:00,0.0012000000000000001,3.0,0.816768,2020-06-20,13.65,Tarazona
2020-06-23 00:30:00,0.0011,3.0208333333333335,0.748704,2020-06-20,13.65,Tarazona
2020-06-23 01:00:00,0.0009000000000000001,3.0416666666666665,0.612576,2020-06-20,13.65,Tarazona
2020-06-23 01:30:00,0.0008,3.0625,0.544512,2020-06-20,13.65,Tarazona
2020-06-23 02:00:00,0.0007,3.0833333333333335,0.476448,2020-06-20,13.65,Tarazona
2020-06-23 02:30:00,0.0007,3.1041666666666665,0.476448,2020-06-20,13.65,Tarazona
2020-06-23 03:00:00,0.0006000000000000001,3.125,0.408384,2020-06-20,13.65,Tarazona
2020-06-23 03:30:00,0.0006000000000000001,3.1458333333333335,0.408384,2020-06-20,13.65,Tarazona
2020-06-23 04:00:00,0.0005,3.1666666666666665,0.34032,2020-06-20,13.65,Tarazona
2020-06-23 04:30:00,0.0005,3.1875,0.34032,2020-06-20,13.65,Tarazona
2020-06-23 05:00:00,0.0005,3.2083333333333335,0.34032,2020-06-20,13.65,Tarazona
2020-06-23 05:30:00,0.0088,3.2291666666666665,5.989632,2020-06-20,13.65,Tarazona
2020-06-23 06:00:00,0.02,3.25,13.6128,2020-06-20,13.65,Tarazona
2020-06-23 06:30:00,0.0351,3.2708333333333335,23.890463999999998,2020-06-20,13.65,Tarazona
2020-06-23 07:00:00,0.0526,3.2916666666666665,35.801664,2020-06-20,13.65,Tarazona
2020-06-23 07:30:00,0.0737,3.3125,50.163168,2020-06-20,13.65,Tarazona
2020-06-23 08:00:00,0.0965,3.3333333333333335,65.68176,2020-06-20,13.65,Tarazona
2020-06-23 08:30:00,0.11900000000000001,3.3541666666666665,80.99616,2020-06-20,13.65,Tarazona
2020-06-23 09:00:00,0.1416,3.375,96.378624,2020-06-20,13.65,Tarazona
2020-06-23 09:30:00,0.1651,3.3958333333333335,112.37366399999999,2020-06-20,13.65,Tarazona
2020-06-23 10:00:00,0.188,3.4166666666666665,127.96032,2020-06-20,13.65,Tarazona
2020-06-23 10:30:00,0.2079,3.4375,141.505056,2020-06-20,13.65,Tarazona
2020-06-23 11:00:00,0.22560000000000002,3.4583333333333335,153.55238400000002,2020-06-20,13.65,Tarazona
2020-06-23 11:30:00,0.2391,3.4791666666666665,162.741024,2020-06-20,13.65,Tarazona
2020-06-23 12:00:00,0.25070000000000003,3.5,170.63644800000003,2020-06-20,13.65,Tarazona
2020-06-23 12:30:00,0.2554,3.5208333333333335,173.835456,2020-06-20,13.65,Tarazona
2020-06-23 13:00:00,0.2566,3.5416666666666665,174.652224,2020-06-20,13.65,Tarazona
2020-06-23 13:30:00,0.2499,3.5625,170.091936,2020-06-20,13.65,Tarazona
2020-06-23 14:00:00,0.2396,3.5833333333333335,163.081344,2020-06-20,13.65,Tarazona
2020-06-23 14:30:00,0.2238,3.6041666666666665,152.327232,2020-06-20,13.65,Tarazona
2020-06-23 15:00:00,0.203,3.625,138.16992000000002,2020-06-20,13.65,Tarazona
2020-06-23 15:30:00,0.1787,3.6458333333333335,121.63036799999999,2020-06-20,13.65,Tarazona
2020-06-23 16:00:00,0.15380000000000002,3.6666666666666665,104.682432,2020-06-20,13.65,Tarazona
2020-06-23 16:30:00,0.1297,3.6875,88.279008,2020-06-20,13.65,Tarazona
2020-06-23 17:00:00,0.1062,3.7083333333333335,72.283968,2020-06-20,13.65,Tarazona
2020-06-23 17:30:00,0.08030000000000001,3.7291666666666665,54.655392000000006,2020-06-20,13.65,Tarazona
2020-06-23 18:00:00,0.051800000000000006,3.75,35.257152000000005,2020-06-20,13.65,Tarazona
2020-06-23 18:30:00,0.029400000000000003,3.7708333333333335,20.010816000000002,2020-06-20,13.65,Tarazona
2020-06-23 19:00:00,0.0041,3.7916666666666665,2.790624,2020-06-20,13.65,Tarazona
2020-06-23 19:30:00,0.0034000000000000002,3.8125,2.3141760000000002,2020-06-20,13.65,Tarazona
2020-06-23 20:00:00,0.0029000000000000002,3.8333333333333335,1.973856,2020-06-20,13.65,Tarazona
2020-06-23 20:30:00,0.0027,3.8541666666666665,1.837728,2020-06-20,13.65,Tarazona
2020-06-23 21:00:00,0.0024000000000000002,3.875,1.633536,2020-06-20,13.65,Tarazona
2020-06-23 21:30:00,0.0021000000000000003,3.8958333333333335,1.4293440000000002,2020-06-20,13.65,Tarazona
2020-06-23 22:00:00,0.0018000000000000002,3.9166666666666665,1.225152,2020-06-20,13.65,Tarazona
2020-06-23 22:30:00,0.0016,3.9375,1.089024,2020-06-20,13.65,Tarazona
2020-06-23 23:00:00,0.0014,3.9583333333333335,0.952896,2020-06-20,13.65,Tarazona
2020-06-23 23:30:00,0.0013000000000000002,3.9791666666666665,0.8848320000000001,2020-06-20,13.65,Tarazona
2020-06-24 00:00:00,0.0011,4.0,0.748704,2020-06-20,13.65,Tarazona
2020-06-24 00:30:00,0.0011,4.020833333333333,0.748704,2020-06-20,13.65,Tarazona
2020-06-24 01:00:00,0.001,4.041666666666667,0.68064,2020-06-20,13.65,Tarazona
2020-06-24 01:30:00,0.0009000000000000001,4.0625,0.612576,2020-06-20,13.65,Tarazona
2020-06-24 02:00:00,0.0009000000000000001,4.083333333333333,0.612576,2020-06-20,13.65,Tarazona
2020-06-24 02:30:00,0.001,4.104166666666667,0.68064,2020-06-20,13.65,Tarazona
2020-06-24 03:00:00,0.0005,4.125,0.34032,2020-06-20,13.65,Tarazona
2020-06-24 03:30:00,0.0007,4.145833333333333,0.476448,2020-06-20,13.65,Tarazona
2020-06-24 04:00:00,0.0008,4.166666666666667,0.544512,2020-06-20,13.65,Tarazona
2020-06-24 04:30:00,0.0007,4.1875,0.476448,2020-06-20,13.65,Tarazona
2020-06-24 05:00:00,0.0007,4.208333333333333,0.476448,2020-06-20,13.65,Tarazona
2020-06-24 05:30:00,0.0035,4.229166666666667,2.38224,2020-06-20,13.65,Tarazona
2020-06-24 06:00:00,0.0088,4.25,5.989632,2020-06-20,13.65,Tarazona
2020-06-24 06:30:00,0.0134,4.270833333333333,9.120576,2020-06-20,13.65,Tarazona
2020-06-24 07:00:00,0.040600000000000004,4.291666666666667,27.633984,2020-06-20,13.65,Tarazona
2020-06-24 07:30:00,0.0453,4.3125,30.832992,2020-06-20,13.65,Tarazona
2020-06-24 08:00:00,0.0697,4.333333333333333,47.440608,2020-06-20,13.65,Tarazona
2020-06-24 08:30:00,0.0908,4.354166666666667,61.802112,2020-06-20,13.65,Tarazona
2020-06-24 09:00:00,0.0811,4.375,55.199904000000004,2020-06-20,13.65,Tarazona
2020-06-24 09:30:00,0.10690000000000001,4.395833333333333,72.760416,2020-06-20,13.65,Tarazona
2020-06-24 10:00:00,0.1217,4.416666666666667,82.833888,2020-06-20,13.65,Tarazona
2020-06-24 10:30:00,0.1733,4.4375,117.95491200000001,2020-06-20,13.65,Tarazona
2020-06-24 11:00:00,0.1829,4.458333333333333,124.489056,2020-06-20,13.65,Tarazona
2020-06-24 11:30:00,0.1817,4.479166666666667,123.672288,2020-06-20,13.65,Tarazona
2020-06-24 12:00:00,0.13470000000000001,4.5,91.682208,2020-06-20,13.65,Tarazona
2020-06-24 12:30:00,0.1013,4.520833333333333,68.948832,2020-06-20,13.65,Tarazona
2020-06-24 13:00:00,0.0693,4.541666666666667,47.168352,2020-06-20,13.65,Tarazona
2020-06-24 13:30:00,0.09280000000000001,4.5625,63.163392,2020-06-20,13.65,Tarazona
2020-06-24 14:00:00,0.1398,4.583333333333333,95.15347200000001,2020-06-20,13.65,Tarazona
2020-06-24 14:30:00,0.1027,4.604166666666667,69.90172799999999,2020-06-20,13.65,Tarazona
2020-06-24 15:00:00,0.0974,4.625,66.294336,2020-06-20,13.65,Tarazona
2020-06-24 15:30:00,0.08270000000000001,4.645833333333333,56.288928000000006,2020-06-20,13.65,Tarazona
2020-06-24 16:00:00,0.1012,4.666666666666667,68.880768,2020-06-20,13.65,Tarazona
2020-06-24 16:30:00,0.0815,4.6875,55.47216,2020-06-20,13.65,Tarazona
2020-06-24 17:00:00,0.0427,4.708333333333333,29.063328000000002,2020-06-20,13.65,Tarazona
2020-06-24 17:30:00,0.0205,4.729166666666667,13.95312,2020-06-20,13.65,Tarazona
2020-06-24 18:00:00,0.0044,4.75,2.994816,2020-06-20,13.65,Tarazona
2020-06-24 18:30:00,0.023200000000000002,4.770833333333333,15.790848,2020-06-20,13.65,Tarazona
2020-06-24 19:00:00,0.0035,4.791666666666667,2.38224,2020-06-20,13.65,Tarazona
2020-06-24 19:30:00,0.0034000000000000002,4.8125,2.3141760000000002,2020-06-20,13.65,Tarazona
2020-06-24 20:00:00,0.0029000000000000002,4.833333333333333,1.973856,2020-06-20,13.65,Tarazona
2020-06-24 20:30:00,0.0022,4.854166666666667,1.497408,2020-06-20,13.65,Tarazona
2020-06-24 21:00:00,0.0019,4.875,1.293216,2020-06-20,13.65,Tarazona
2020-06-24 21:30:00,0.0022,4.895833333333333,1.497408,2020-06-20,13.65,Tarazona
2020-06-24 22:00:00,0.0015,4.916666666666667,1.02096,2020-06-20,13.65,Tarazona
2020-06-24 22:30:00,0.0014,4.9375,0.952896,2020-06-20,13.65,Tarazona
2020-06-24 23:00:00,0.0013000000000000002,4.958333333333333,0.8848320000000001,2020-06-20,13.65,Tarazona
2020-06-24 23:30:00,0.0012000000000000001,4.979166666666667,0.816768,2020-06-20,13.65,Tarazona
2020-06-25 00:00:00,0.0012000000000000001,5.0,0.816768,2020-06-20,13.65,Tarazona
2020-06-25 00:30:00,0.001,5.020833333333333,0.68064,2020-06-20,13.65,Tarazona
2020-06-25 01:00:00,0.0009000000000000001,5.041666666666667,0.612576,2020-06-20,13.65,Tarazona
2020-06-25 01:30:00,0.0008,5.0625,0.544512,2020-06-20,13.65,Tarazona
2020-06-25 02:00:00,0.0006000000000000001,5.083333333333333,0.408384,2020-06-20,13.65,Tarazona
2020-06-25 02:30:00,0.0006000000000000001,5.104166666666667,0.408384,2020-06-20,13.65,Tarazona
2020-06-25 03:00:00,0.0005,5.125,0.34032,2020-06-20,13.65,Tarazona
2020-06-25 03:30:00,0.0004,5.145833333333333,0.272256,2020-06-20,13.65,Tarazona
2020-06-25 04:00:00,0.0004,5.166666666666667,0.272256,2020-06-20,13.65,Tarazona
2020-06-25 04:30:00,0.00030000000000000003,5.1875,0.204192,2020-06-20,13.65,Tarazona
2020-06-25 05:00:00,0.0002,5.208333333333333,0.136128,2020-06-20,13.65,Tarazona
2020-06-25 05:30:00,0.0054,5.229166666666667,3.675456,2020-06-20,13.65,Tarazona
2020-06-25 06:00:00,0.014,5.25,9.52896,2020-06-20,13.65,Tarazona
2020-06-25 06:30:00,0.0285,5.270833333333333,19.39824,2020-06-20,13.65,Tarazona
2020-06-25 07:00:00,0.047,5.291666666666667,31.99008,2020-06-20,13.65,Tarazona
2020-06-25 07:30:00,0.0717,5.3125,48.801888,2020-06-20,13.65,Tarazona
2020-06-25 08:00:00,0.0994,5.333333333333333,67.655616,2020-06-20,13.65,Tarazona
2020-06-25 08:30:00,0.1258,5.354166666666667,85.624512,2020-06-20,13.65,Tarazona
2020-06-25 09:00:00,0.1502,5.375,102.232128,2020-06-20,13.65,Tarazona
2020-06-25 09:30:00,0.1758,5.395833333333333,119.656512,2020-06-20,13.65,Tarazona
2020-06-25 10:00:00,0.1998,5.416666666666667,135.991872,2020-06-20,13.65,Tarazona
2020-06-25 10:30:00,0.2132,5.4375,145.112448,2020-06-20,13.65,Tarazona
2020-06-25 11:00:00,0.223,5.458333333333333,151.78272,2020-06-20,13.65,Tarazona
2020-06-25 11:30:00,0.22990000000000002,5.479166666666667,156.479136,2020-06-20,13.65,Tarazona
2020-06-25 12:00:00,0.2315,5.5,157.56816,2020-06-20,13.65,Tarazona
2020-06-25 12:30:00,0.2308,5.520833333333333,157.091712,2020-06-20,13.65,Tarazona
2020-06-25 13:00:00,0.2265,5.541666666666667,154.16496,2020-06-20,13.65,Tarazona
2020-06-25 13:30:00,0.2195,5.5625,149.40048,2020-06-20,13.65,Tarazona
2020-06-25 14:00:00,0.2094,5.583333333333333,142.526016,2020-06-20,13.65,Tarazona
2020-06-25 14:30:00,0.19540000000000002,5.604166666666667,132.99705600000001,2020-06-20,13.65,Tarazona
2020-06-25 15:00:00,0.1796,5.625,122.24294400000001,2020-06-20,13.65,Tarazona
2020-06-25 15:30:00,0.16,5.645833333333333,108.9024,2020-06-20,13.65,Tarazona
2020-06-25 16:00:00,0.1394,5.666666666666667,94.881216,2020-06-20,13.65,Tarazona
2020-06-25 16:30:00,0.1163,5.6875,79.158432,2020-06-20,13.65,Tarazona
2020-06-25 17:00:00,0.0937,5.708333333333333,63.775968000000006,2020-06-20,13.65,Tarazona
2020-06-25 17:30:00,0.07050000000000001,5.729166666666667,47.98512,2020-06-20,13.65,Tarazona
2020-06-25 18:00:00,0.049300000000000004,5.75,33.555552,2020-06-20,13.65,Tarazona
2020-06-25 18:30:00,0.029400000000000003,5.770833333333333,20.010816000000002,2020-06-20,13.65,Tarazona
2020-06-25 19:00:00,0.0047,5.791666666666667,3.199008,2020-06-20,13.65,Tarazona
2020-06-25 19:30:00,0.0043,5.8125,2.926752,2020-06-20,13.65,Tarazona
2020-06-25 20:00:00,0.0039000000000000003,5.833333333333333,2.654496,2020-06-20,13.65,Tarazona
2020-06-25 20:30:00,0.0034000000000000002,5.854166666666667,2.3141760000000002,2020-06-20,13.65,Tarazona
2020-06-25 21:00:00,0.0028,5.875,1.905792,2020-06-20,13.65,Tarazona
2020-06-25 21:30:00,0.0026000000000000003,5.895833333333333,1.7696640000000001,2020-06-20,13.65,Tarazona
