date,SWC,LE,H,G,Rn,VPD,ET,EF,site,NDVI,GPP_proxy,phen
2023-06-10,18.757637499999998,284.1394789473684,47.43945773684211,36.74225301489153,444.1661210526316,3.45032,3.9719426,0.6974050889945611,Tarazona,0.5635,250.2876092131579,growing
2023-06-11,18.47937291666666,284.6375978888889,13.00789892857143,27.20794108689763,376.3317239285714,2.77368,5.427910515,0.8152913432940513,Tarazona,0.5635,212.06292643375,growing
2023-06-12,18.21256666666667,215.9200260714286,21.36067607142857,27.94118914657007,325.5946785714286,2.00039,4.47036505,0.7254073402218145,Tarazona,0.5635,183.472601375,growing
2023-06-13,17.958675,204.0653413793104,3.19618275862069,11.13609811144911,275.1098827586207,1.55774,4.38773235,0.7730515424176114,Tarazona,0.5635,155.02441893448275,growing
2023-06-14,17.67499791666666,240.4294857142857,42.11137892857143,26.38250458062964,386.5661771428572,2.76883,4.95839665,0.6675191132456111,Tarazona,0.5635,217.83004082000005,growing
2023-06-15,17.662497916666663,277.0747080714286,32.20634,45.64744182254235,422.2002510714286,3.90315,5.736296439,0.7358189907654981,Tarazona,0.5635,237.90984147875002,growing
2023-06-16,17.60833124999999,230.9735131034483,24.72092117241379,44.48093748885483,396.3473389655172,4.3510100000000005,4.95842125,0.6564238930859321,Tarazona,0.5183,205.42682578582756,growing
2023-06-17,17.60416458333333,288.4498655172414,-1.236496,38.93519124153842,420.7671827586207,4.25138,6.2004696,0.7554366106705251,Tarazona,0.5183,218.0836308237931,growing
2023-06-18,17.54603958333332,263.07468,-20.96483692307692,12.49877846970663,289.2515730769231,1.97695,4.8489028,0.9505764173885607,Tarazona,0.5183,149.91909032576922,growing
2023-06-19,17.23347083333334,197.1686956521739,-52.26196538461539,9.796248195760716,128.4978665384615,1.37262,4.23440325,1.5,Tarazona,0.5183,66.60044422688459,growing
2023-06-20,17.175,335.331008,19.71150576923077,43.03270827594646,385.2210384615385,2.28049,6.17239375,0.979960385610249,Tarazona,0.5183,199.6600642346154,growing
2023-06-21,17.080165,118.3976727272727,-22.83706227272727,10.75920894941405,137.8819609090909,0.957549,1.9427534,0.9313649280093328,Tarazona,0.4731,65.23195570609091,growing
2023-06-22,17.119996875,359.3912484,50.99707328,58.31177409762979,488.840868,3.73983,6.63936505,0.8347664617562363,Tarazona,0.4731,231.2706146508,growing
2023-06-23,17.14479512195122,288.5916042307692,29.50465636538462,46.09025158655066,456.3190769230769,3.69841,5.54914587,0.7034893366989181,Tarazona,0.4731,215.8845552923077,growing
2023-06-24,17.183262499999998,258.7743127586207,15.7323375862069,39.17190479680346,417.2899631034483,4.47552,5.5602826,0.6843743827457212,Tarazona,0.4731,197.4198815442414,growing
2023-06-25,17.366525,316.0019451724138,-24.8284975862069,45.6474252501024,421.0603781724138,5.05118,6.805465985,0.8417449177301237,Tarazona,0.4731,199.20366491336895,growing
2023-06-26,17.42820975609756,283.65976,1.88691872,48.00645911615565,419.8963708,3.87896,5.2583969,0.7627519625785073,Tarazona,0.4731,198.65297302548,growing
2023-06-27,17.202394871794873,254.8635777777778,38.64330888888889,50.32430571435155,411.6026692592592,4.62927,5.1063548,0.7054493252156734,Tarazona,0.4731,194.72922282655554,growing
2023-06-28,17.24291666666666,271.6725947368421,27.88306842105263,45.43863334045628,393.5665105263158,4.9794,3.8391488,0.7803816141727733,Tarazona,0.4731,186.19631613,growing
2023-06-29,17.01673541666667,264.7367275862069,43.72694275862069,47.56938103809062,371.3621148275862,5.06898,5.70227005,0.8176117002005294,Tarazona,0.4731,175.69141652493104,growing
2023-06-30,16.808539583333328,192.3444732142857,104.82264,33.26458162169553,382.8886896551724,3.89926,3.98280975,0.5501464824498559,Tarazona,0.4731,181.14463907586207,growing
2023-07-01,16.616672916666662,232.2959620689655,76.03913103448276,27.54633772052997,406.9928344827586,4.27141,4.97136365,0.6121968816450252,Tarazona,0.4731,192.5483099937931,growing
2023-07-02,16.90826458333333,251.5216068965517,42.43320931034483,34.75114008793148,390.587505862069,4.66213,5.4099306,0.7068462672424036,Tarazona,0.4097,160.02370115168966,non_growing
2023-07-03,16.72937291666666,210.0707676923077,39.79468703703704,48.52534864773749,336.9220260714285,4.20143,4.05795935,0.7284091119527265,Tarazona,0.4097,138.03695408146424,non_growing
2023-07-04,16.52499791666666,236.822435862069,85.76616310344828,41.95110313709404,396.6482161034482,4.942279999999999,5.096357975,0.6676751154851759,Tarazona,0.4097,162.50677413758274,non_growing
2023-07-05,16.49530454545455,244.3961407142857,68.33981471428572,44.78636361608875,403.26455,2.88197,5.066297705,0.6817601460763649,Tarazona,0.4097,165.217486135,non_growing
2023-07-10,16.812503125,379.0610583333333,-59.44951016666667,53.35068807826474,423.7399291666667,5.16718,6.76131435,1.0234127136615763,Tarazona,0.3463,146.74113747041667,non_growing
2023-07-11,16.7334,386.6829777777778,-57.76352888888889,52.56647036566665,405.5199874074074,6.33809,7.78128525,1.0955634640468765,Tarazona,0.3463,140.4315716391852,non_growing
2023-07-12,16.57506666666666,287.006048275862,43.81415365517241,32.81832466304018,393.9974231034483,5.89593,6.18451265,0.7946363715817732,Tarazona,0.3463,136.44130762072413,non_growing
2023-07-13,16.39582916666666,281.5568524137931,30.10082517241379,36.0219399073503,401.0447965517241,5.18936,6.177029,0.7713403346906079,Tarazona,0.3463,138.88181304586206,non_growing
2023-07-14,16.57499999999999,304.2552235714286,23.04685892857143,48.70113979054727,413.5366310714286,5.85478,6.3384825,0.8339518244325278,Tarazona,0.3463,143.20773534003573,non_growing
2023-07-15,16.38763333333333,290.4144232142857,69.46462964285715,34.35946712951847,414.6041417857143,5.10417,6.0339558,0.7637567139549514,Tarazona,0.3463,143.57741430039286,non_growing
2023-07-16,16.233262500000002,253.2271460714286,43.89437428571429,41.3761408818489,420.547725,4.43656,5.261896935,0.667843152488247,Tarazona,0.3463,145.6356771675,non_growing
2023-07-17,16.43122894736841,321.8476538461538,-9.604906153846152,60.00378493544899,381.0001296153846,6.13891,6.22695515,1.002652083677361,Tarazona,0.3463,131.9403448858077,non_growing
2023-07-18,16.70051153846154,350.454168125,-49.306814375,27.81190119484442,387.147751875,6.58581,4.213725675,0.975283060294863,Tarazona,0.4143,160.3953136018125,non_growing
2023-07-19,16.49166666666666,347.2507666666667,-10.17499148148148,50.57462579233793,397.4067307407407,5.18366,6.991352,1.0012071019732334,Tarazona,0.4143,164.64560854588888,non_growing
2023-07-20,16.41256666666667,402.8513111111111,-59.88378674074074,35.83583157488908,401.0422333333333,5.08413,8.12986225,1.1030784487112197,Tarazona,0.4143,166.15179726999997,non_growing
2023-07-24,16.27486041666667,421.3065814814815,-48.70543555555555,33.30110294437041,365.5050714814815,4.30647,8.428759,1.2682165819292934,Tarazona,0.4823,176.2830959755185,growing
2023-07-27,16.29145625,314.04636,-74.4897,-5.369382220889084,238.94884,4.1378900000000005,2.33401505,1.2853988423183165,Tarazona,0.4823,115.245025532,growing
2023-07-28,16.01659375,304.9992535714286,11.86259821428571,37.15469163367084,396.5683214285714,5.6022,6.3411739,0.8486023575273883,Tarazona,0.4823,191.26490142499998,growing
2023-07-29,16.08339791666667,291.1287018518519,46.02651555555556,42.66606895271494,408.7104925925926,5.19247,5.8441619,0.7953370767321688,Tarazona,0.4823,197.1210705774074,growing
2023-07-30,16.10819166666667,378.2940764285714,-38.05261142857142,28.19190317847092,404.636475,4.91769,7.873999285,1.0049130861366733,Tarazona,0.4823,195.1561718925,growing
2023-07-31,16.40866666666666,412.2266571428572,-32.70331285714285,41.98419448748149,465.7961952380953,5.05097,6.1241095,0.9726639557463267,Tarazona,0.4823,224.65350496333338,growing
2023-08-01,16.229008108108108,413.1361739130435,1.610817826086956,53.5189796075063,451.2433652173913,4.9111,7.05560345,1.0387499204493722,Tarazona,0.4823,217.6346750443478,growing
2023-08-02,16.104024999999993,412.914562962963,-37.44889888888889,28.6685810914999,411.5410888888889,4.78812,8.2779299,1.0784649055592987,Tarazona,0.4823,198.4862671711111,growing
2023-08-03,16.24333181818181,382.97575,51.164283,53.81153928969372,485.67592,3.69083,5.6782565,0.8867963349283471,Tarazona,0.45385,220.424016292,growing
2023-08-04,15.893640909090909,290.9290041666667,85.82685166666667,50.00148033366077,439.214125,4.0599,5.15723285,0.7474808646468095,Tarazona,0.45385,199.33733063125,growing
2023-08-05,15.755521875,295.562352,72.951204,45.89506718215592,428.010636,4.4405600000000005,5.46817145,0.7734894260246582,Tarazona,0.45385,194.25262714859997,growing
2023-08-06,15.81652499999999,379.6504653846154,-13.15774777777778,35.34685404262954,406.4281111111111,4.96145,7.32753615,1.0230925387712386,Tarazona,0.45385,184.45739822777776,growing
2023-08-07,15.92492916666666,277.7252614814815,30.17412074074074,38.82555152405329,395.1580381481481,4.04338,5.55496242,0.77939921816464,Tarazona,0.45385,179.342475613537,growing
2023-08-08,16.05416666666666,259.0582115384615,11.69483196153846,39.11185490301851,367.1658961538462,4.72316,4.9981463,0.7896815126882937,Tarazona,0.4254,156.19237222384618,growing
2023-08-09,16.19360540540541,369.4075583333333,-38.02254904761904,62.17168666001936,369.9584041666667,4.81043,6.6703087,1.2002063030070658,Tarazona,0.4254,157.3803051325,growing
2023-08-10,16.17096874999999,420.1071318518519,-65.56918592592592,42.34222270264924,369.3867407407407,5.659890000000001,8.43671241,1.2845564095433675,Tarazona,0.4254,157.1371195111111,growing
