site,date,is_growing,H,LE,LE_corr,H_corr,G,ET,VPD,SWC_mean,GPP_proxy,EF_corr,Bowen_corr,swc_th,vpd_th,drought_type,Irrig_mm,Rain_mm,IrrigRain_mm,days_since_irrig,bucket
Tarazona,2020-10-03,True,32.677316,79.1555644,111.51658636430537,46.03672223790874,11.82846283631305,2.883051,272.430908,0.24792000000000003,0.18978660000000003,0.7078022502584133,0.4128239909309521,0.16060555555555556,1224.035170736434,normal,0.0,0.0,0.0,4.0,4-7d (中期)
Tarazona,2020-10-04,True,11.804171428571427,29.475905,41.52648434149199,16.630048848130652,-3.011454257936561,0.60058565,150.0809092857143,0.2285,-0.09226157142857147,0.7140467642060533,0.40046849888311925,0.16060555555555556,1224.035170736434,normal,0.0,0.0,0.0,5.0,4-7d (中期)
Tarazona,2020-10-05,True,7.33836,19.82301,27.927214257415983,10.338488050909076,-26.21903088888892,0.14424615000000002,122.67460000000001,0.2122,0.5323072000000001,0.7298236429163919,0.37019403208695345,0.16060555555555556,1224.035170736434,normal,0.0,0.0,0.0,6.0,4-7d (中期)
Tarazona,2020-10-08,True,32.5378,81.10528,114.26340056165616,45.84016817148101,0.2221083346533197,0.23921738,1048.9892499999999,0.1645,1.968422,0.7136842824041728,0.4011797998847917,0.16060555555555556,1224.035170736434,normal,0.0,0.0,0.0,9.0,8+d (長期)
Tarazona,2020-10-09,True,16.2781,-35.7183,-50.320946062715066,22.93304530460526,-7.3203656666666665,-0.0520612,0.0,0.154,0.829098,1.8373422084134934,-0.4557355753213338,0.16060555555555556,1224.035170736434,soil dry,0.0,0.0,0.0,10.0,8+d (長期)
Tarazona,2020-10-10,True,121.86859999999999,114.84664000000001,161.7991779262746,171.6919127544871,60.69160081333341,0.84344,734.8022,0.42560000000000003,7.626130000000001,0.48516791736771997,1.0611420586618816,0.16060555555555556,1224.035170736434,normal,11.04948,0.0,11.04948,0.0,0-1d (直後)
Tarazona,2021-03-15,True,57.23848659574468,39.58332659574468,55.766104282883084,80.63919046247743,-7.0433876282506,2.72065234,844.2053489361703,0.2712659574468085,-0.5631117914893617,0.40882653702692745,1.44602517065602,0.16060555555555556,1224.035170736434,normal,,,,156.0,8+d (長期)
Tarazona,2021-03-16,True,48.09476378125,25.37715096875,35.75204433368459,67.75725648016012,2.4466939790798663,3.5537855720000002,466.1692269230769,0.26058333333333333,-0.3810201166666667,0.34539934143679035,1.895199498181454,0.16060555555555556,1224.035170736434,normal,,,,157.0,8+d (長期)
Tarazona,2021-03-17,True,44.7750473152174,30.105349728260872,42.41326378565018,63.08034651437973,4.07030392152778,4.04415744,409.7517652173913,0.2542608695652174,-0.2240469456521739,0.40204580794063655,1.4872787633882094,0.16060555555555556,1224.035170736434,normal,,,,158.0,8+d (長期)
Tarazona,2021-03-18,True,60.976739357142854,23.423360559523807,32.999489430441116,85.9057461377227,-7.565607750529098,2.854432919,254.45137777777776,0.24467261904761903,-0.3536519677380953,0.277527640164539,2.603244705309805,0.16060555555555556,1224.035170736434,normal,,,,159.0,8+d (長期)
Tarazona,2021-03-19,True,88.34564793103449,65.0170724137931,91.59788103269535,124.46383462855738,33.96927018623563,2.7339444999999998,295.4943793103448,0.23587931034482756,3.4704184482758613,0.4239431347305644,1.3588069202619513,0.16060555555555556,1224.035170736434,normal,,,,160.0,8+d (長期)
Tarazona,2021-03-20,True,80.6188159375,65.0646078125,91.66485023991964,113.57805630253655,13.358447974913194,6.03837262,352.535984375,0.23584375,1.387153584375,0.4466164106916797,1.239057894113853,0.16060555555555556,1224.035170736434,normal,,,,161.0,8+d (長期)
Tarazona,2021-03-21,True,80.54915409333333,31.503410000000002,44.382890434359936,113.47991473636627,14.086912312962962,3.43134228,384.9933911111111,0.23529333333333333,0.2472951746666667,0.28114849717994383,2.5568392149717547,0.16060555555555556,1224.035170736434,normal,,,,162.0,8+d (長期)
Tarazona,2021-03-22,True,76.20646310526315,24.222324736842108,34.12509264428039,107.36180948002097,21.459542574488307,2.682538674,371.3060970149254,0.23367105263157895,-0.03334645959210526,0.24118905801118087,3.1461250698762737,0.16060555555555556,1224.035170736434,normal,,,,163.0,8+d (長期)
Tarazona,2021-03-23,True,65.24343662765958,25.28685366553192,35.62483095217298,91.91678930650747,8.980952638859337,3.4748068503,568.8396085,0.23000531914893615,-0.008899088191489374,0.27931925970454624,2.580132644837179,0.16060555555555556,1224.035170736434,normal,,,,164.0,8+d (長期)
Tarazona,2021-03-24,True,54.0652591827957,16.115499065376344,22.703968532727984,76.16865839651307,9.089888185170254,2.1947482065,727.4868801408451,0.22746236559139785,-0.4138967709677419,0.22962845468823492,3.3548609921087245,0.16060555555555556,1224.035170736434,normal,,,,165.0,8+d (長期)
Tarazona,2021-03-25,True,60.076780995744684,22.34867524468085,31.48544251996093,84.63785947563052,9.864096912795507,3.0781720197,680.8616784931506,0.2248351063829787,-0.40897612021276597,0.27113802293665623,2.6881584853689886,0.16060555555555556,1224.035170736434,normal,,,,166.0,8+d (長期)
Tarazona,2021-03-26,True,53.345939775,28.63755317,40.3453906942857,75.15526097497981,14.82258982586458,3.3584699211999998,723.9246805970149,0.22174375,-0.80947252875,0.34930877108654035,1.8627967081658325,0.16060555555555556,1224.035170736434,normal,,,,167.0,8+d (長期)
Tarazona,2021-03-27,True,108.37224269841269,20.606438412698413,29.030930248921607,152.67786483461677,3.632731835295414,1.89163869,217.70188541666667,0.21537301587301588,0.8367596190476191,0.15976623605684576,5.259144764756141,0.16060555555555556,1224.035170736434,normal,,,,168.0,8+d (長期)
Tarazona,2021-03-28,True,100.75963734375,40.22629859375,56.67194132528045,141.9530122114875,22.002419059110245,3.76043305,419.7355140625,0.21238281250000002,0.707145359375,0.2853213572422046,2.5048200024897422,0.16060555555555556,1224.035170736434,normal,,,,169.0,8+d (長期)
Tarazona,2021-03-29,True,75.686866,26.5189279,37.360611801147584,106.62978645797652,2.869836401190477,2.7094735997,355.0649408955224,0.20819285714285715,-0.28099218571428575,0.2594659939332461,2.854069602112384,0.16060555555555556,1224.035170736434,normal,,,,170.0,8+d (長期)
Tarazona,2021-03-30,True,82.7525263442623,42.463871803278685,59.82429742252106,116.58408756080303,12.429853557830569,3.78595627,617.2435573770492,0.20459016393442625,0.008975344262295078,0.3391238881767228,1.948774872146088,0.16060555555555556,1224.035170736434,normal,,,,171.0,8+d (長期)
Tarazona,2021-03-31,True,81.43843366197183,42.199880140845075,59.45237854042622,114.73275681474435,20.46777367214006,4.38702002,735.5469577464789,0.20177464788732394,0.6376422816901408,0.3413171762286168,1.9298261841068105,0.16060555555555556,1224.035170736434,normal,,,,172.0,8+d (長期)
Tarazona,2021-04-01,True,32.0654521875,31.040097515625,43.73016276992974,45.17471128255701,-17.617766688281243,2.91165362,638.9496046875,0.19807812500000002,0.19432343749999997,0.4918758756028694,1.0330332297235487,0.16060555555555556,1224.035170736434,normal,,,,173.0,8+d (長期)
Tarazona,2021-04-02,True,73.3930656531915,33.58983995776596,47.32231166572799,103.39821598764652,8.41008715641253,4.6218418203,278.1854064516129,0.19447872340425532,1.1133918106382978,0.31397389859568,2.1849781286684293,0.16060555555555556,1224.035170736434,normal,,,,174.0,8+d (長期)
Tarazona,2021-04-03,True,56.959643150684926,36.05535592520548,50.79579993404666,80.24634797112724,11.05676287024353,3.85077550038,521.2212409090909,0.19085616438356165,2.477280479452055,0.38762948216328125,1.579783133159025,0.16060555555555556,1224.035170736434,normal,,,,175.0,8+d (長期)
Tarazona,2021-04-04,True,82.0290746056338,42.46106523943662,59.82034345641074,115.56486839531917,11.296999210446012,4.401064281,260.8450829787234,0.18713380281690142,3.844669464788733,0.3410797456913452,1.931865678429743,0.16060555555555556,1224.035170736434,normal,,,,176.0,8+d (長期)
Tarazona,2021-04-05,True,88.55186562666667,45.91491249333333,64.68622065023555,124.75435992060892,14.892801781888885,5.050942946,628.1705655737704,0.18736,3.6946541186666666,0.3414591554529419,1.9286079580250548,0.16060555555555556,1224.035170736434,normal,,,,177.0,8+d (長期)
Tarazona,2021-04-06,True,64.65216209574469,54.063988660638294,76.16686844914844,91.08378510897438,6.803495270330971,7.457976503,957.1856666666666,0.183531914893617,2.0114532765957445,0.4554055056214114,1.195845214114126,0.16060555555555556,1224.035170736434,normal,,,,178.0,8+d (長期)
